id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m,notes,"AGCnr, Name",ALFALFA notes,cube notes
761035.067,76,313.183,443.096,845.804,313.241,443.041,846.889,310,319,439,448,832,860,1002,28,58,4.547,3.8165,53.4986,4.0272,3.435,59.2827,270.9706,0.8655,8.5477,77.3583,0.1877,45.6042,23.308,15.5278,23.2212,75.037645,13.475688,-130007.23,m,,,,
761035.068,77,494.514,308.483,851.258,494.441,308.541,851.075,490,499,303,314,834,869,1457,35,69,5.631,3.7741,20.5802,4.9568,3.2557,21.4908,391.5155,0.7914,33.5537,194.2217,0.1925,53.2843,27.5335,19.8908,15.6747,72.017645,11.234012,-126926.19,n,,,,
761035.077,92,332.014,83.033,868.371,331.991,83.002,868.511,328,336,79,91,856,883,928,27,58,6.4217,3.2153,-2.5399,5.812,3.1108,-0.9356,278.1019,0.8333,15.1208,183.9073,0.199,45.8844,21.8341,15.7962,20.0521,74.725156,7.4750207,-114090.87,n,,,,
761035.078,95,462.368,270.009,856.387,462.31,270.147,856.567,460,466,267,274,847,869,323,22,24,4.5372,1.5171,42.1119,4.116,1.4547,41.3653,113.4147,0.7773,7.2597,49.6151,0.1893,33.3323,19.0344,16.004,17.0396,72.553166,10.594116,-122883.38,n,,,,
761035.082,100,321.247,391.475,889.937,321.201,391.467,889.062,318,326,386,397,868,914,1646,46,59,5.6023,3.4163,18.5603,5.1424,2.9234,18.2469,381.7211,0.8592,35.156,9.8131,0.1859,50.6071,32.2212,16.5693,8.6506,74.904979,12.61612,-98962.718,n,,,,
761035.083,103,267.218,274.667,888.26,267.127,274.757,887.561,263,273,268,283,870,908,3002,38,120,7.6693,4.9452,-4.8912,6.9757,4.3095,-5.0686,820.4268,0.8794,0,172.7408,0.1853,80.7964,30.548,20.0841,0,75.806213,10.670957,-100068,n,,,,
761035.084,104,451.468,337.823,882.762,451.632,337.762,882.878,448,456,334,342,866,901,1167,35,51,4.8199,3.38,47.3972,4.2571,2.8396,52.372,374.6207,0.813,11.4117,42.1275,0.1875,58.4909,26.9124,15.608,26.3399,72.731131,11.721042,-103515.38,m,,,,
761035.086,107,440.931,7.25,873.796,440.776,7.348,873.983,434,448,1,15,851,899,4211,48,145,7.3467,6.2029,41.4087,6.6203,5.4894,32.3878,1332.8595,1.3653,54.0728,258.5094,0.213,96.4089,36.5209,22.5029,24.4532,72.912061,6.2141195,-110063.22,n,,,,
761035.087,109,295.38,298.83,872.738,295.312,298.655,871.671,292,300,295,303,852,898,1531,46,55,4.508,3.7956,45.0413,3.8576,3.4606,50.7479,427.4665,0.9369,9.5423,84.0663,0.2008,54.4096,33.6473,18.6923,33.413,75.336468,11.069257,-111764.59,m,,,,
761035.089,112,446.763,265.165,869.944,446.873,265.076,870.031,443,452,263,269,855,885,781,30,40,4.6699,2.7772,72.1045,4.2005,2.4909,72.8067,242.9986,0.8647,15.7147,266.1066,0.2003,43.401,23.8093,16.3805,16.5319,72.81045,10.509605,-112972.21,n,,,,
761035.09,113,434.966,385.183,871.889,434.969,385.152,870.989,431,440,379,391,855,890,1523,35,70,5.9726,3.6925,16.07,5.039,3.4291,13.894,453.7893,0.9374,16.0179,4.8281,0.2059,56.4805,27.2836,17.0481,25.0011,73.008849,12.510873,-112266.68,n,,,,
761035.093,118,391.883,156.33,885.785,391.839,156.257,885.185,388,397,151,164,869,903,1448,34,71,6.2491,3.6711,15.1313,5.8335,3.2219,16.6286,402.8364,0.8583,14.4393,86.4591,0.2214,47.8074,25.7946,18.9743,22.3542,73.727686,8.6959447,-101816.86,n,,,,
761035.095,123,69.767,249.63,906.869,69.761,249.458,906.51,64,77,242,257,885,932,4794,47,148,7.8021,6.0119,-17.2069,7.0599,5.4655,-20.395,1213.932,0.905,65.8796,171.3446,0.181,96.8908,36.3315,25.3279,22.7962,79.095651,10.249292,-86119.008,n,,,,
761035.106,137,181.694,392.515,908.628,181.701,392.558,908.243,178,186,389,397,893,926,1114,33,55,4.2132,3.9815,-14.316,3.8359,3.5002,-19.6071,251.8253,0.7647,8.4252,163.5221,0.1787,42.2168,27.8015,18.9482,25.4577,77.229989,12.634311,-84843.499,n,,,,
761035.109,140,83.584,220.788,917.61,83.486,220.73,917.603,81,87,216,225,902,932,747,30,39,4.7626,2.6513,-15.6503,4.2677,2.4238,-14.1942,182.8279,0.7345,9.4138,352.5262,0.1871,35.7469,24.6532,17.0901,22.8577,78.866907,9.7705025,-77953.077,n,,,,
761035.111,142,321.418,41.804,922.186,321.415,41.763,922.431,317,326,38,48,910,938,924,28,62,5.0158,3.6415,-34.9404,4.4008,3.297,-31.2512,255.7405,0.8429,13.8781,124.9147,0.1848,45.5192,22.3208,19.1129,20.7717,74.90142,6.7877047,-74399.007,n,,,,
761035.356,578,38.71,416.078,1302.48,38.625,416.146,1303.078,35,43,412,421,1266,1342,2625,76,60,4.3802,4.0027,28.4672,3.1571,3.0224,23.3888,1442.2947,2.0711,23.5289,25.9008,0.1735,162.2132,58.0166,43.2961,51.8085,79.614594,13.02744,205803.78,y,"Very clear, no NED results",,,
761035.359,583,235.934,343.011,1353.194,235.769,342.993,1353.334,234,239,340,347,1333,1378,820,45,29,4.1895,1.8856,26.0915,3.8486,1.8043,24.7627,309.3047,1.1531,21.3053,203.0733,0.2069,52.199,35.303,27.6863,15.6215,76.328849,11.808213,242798.15,n,,,,
761035.364,591,398.681,338.238,1358.794,398.541,338.363,1358.555,396,402,334,342,1338,1379,433,41,25,4.3932,1.5897,29.9051,3.5798,1.4402,34.9378,321.1246,2.0839,15.0644,214.2042,0.1916,80.5319,29.2379,16.7596,24.2346,73.615985,11.731057,246641.49,n,,,,
761035.365,592,79.917,344.543,1385.76,80.13,344.516,1385.577,73,87,339,350,1364,1408,2276,44,82,7.4084,4.4425,-67.9962,6.7538,3.7651,-68.3605,769.7168,1.163,0,98.8101,0.2011,80.216,37.2038,25.7009,0,78.922843,11.833601,266533.05,n,,,,
761035.366,593,261.769,346.272,1382.11,261.367,346.742,1381.979,259,267,342,351,1360,1407,1010,47,38,5.8252,1.8624,44.0725,4.9541,1.7435,43.1063,387.9278,1.3993,0,34.2878,0.1929,63.2709,36.2757,27.952,0,75.90222,11.870711,263884.4,n,,,,
761035.37,597,251.08,340.67,1374.98,251.111,340.436,1373.446,245,255,339,345,1348,1402,1011,54,32,4.3313,2.6307,86.204,4.0231,2.1482,80.039,400.3382,1.2866,13.8086,79.1593,0.2089,60.2647,41.3615,33.9092,36.1557,76.073146,11.7656,257603.22,n,,,,
761035.372,599,452.973,395.635,1380.941,452.681,395.245,1381.439,448,458,391,402,1361,1405,1401,44,51,5.1869,4.1589,-31.8601,4.961,3.7224,-3.9193,446.0354,1.3287,0,176.6723,0.198,60.1728,35.3535,21.307,0,72.713637,12.679087,263486.75,n,,,,
761835.035,57,231.925,507.965,788.189,231.642,508.093,788.654,226,239,506,511,763,809,1207,46,50,6.7451,2.3521,80.2604,6.2336,2.192,79.3553,380.5034,0.9469,10.6482,280.6761,0.2241,48.8782,34.1,23.1488,33.6585,76.397641,22.559889,-172875.38,n,,,,
761835.036,61,321.504,358.435,776.913,321.818,358.399,778.933,316,330,354,365,745,803,3961,58,114,7.6337,4.7638,69.669,7.1899,4.0208,69.4916,1460.8358,1.016,0,245.1115,0.1843,125.9424,42.309,25.3412,0,74.894691,20.064981,-180031.12,m,,,,
761835.041,82,203.316,297.727,835.459,202.993,297.614,835.476,197,211,293,303,816,853,1842,37,91,7.8209,3.8249,-67.1208,7.5397,3.3531,-68.2291,491.8973,0.5148,52.6714,178.2648,0.1523,75.2403,27.4979,19.487,1.6783,76.875115,19.0519,-138408.72,n,,,,
761835.048,89,265.767,436.325,815.233,265.796,436.167,814.76,263,271,431,443,798,834,1509,36,72,6.0558,3.8348,-11.7466,5.2026,3.2019,-14.6315,588.4087,0.9628,0,160.9743,0.2136,70.8997,25.8132,17.9637,0,75.828396,21.361115,-153658.52,y,,,,
761835.057,102,338.936,316.733,829.468,339.183,316.745,828.942,334,345,313,321,810,845,966,35,57,6.1102,3.1496,-76.6073,5.297,2.6113,-79.7034,373.4625,1.2868,11.1379,102.1774,0.2191,54.851,28.4288,15.1686,23.803,74.605289,19.370759,-143218.47,n,,,,
761835.067,120,376.511,15.187,908.902,376.519,15.233,908.526,372,383,12,20,896,924,742,28,51,4.9943,3.2491,-53.8871,4.5173,2.8753,-57.472,201.4211,0.7037,18.489,150.6178,0.1924,38.4407,23.1591,15.4162,13.311,73.983008,14.34554,-84635.112,n,,,,
761835.076,129,239.597,56.227,865.476,239.657,56.245,865.201,235,246,51,63,847,885,2377,38,97,6.3158,4.7504,24.1951,5.5371,4.2519,24.8294,726.7475,0.8257,35.1156,44.9422,0.1921,77.5922,30.5101,20.6573,23.7525,76.26405,15.029069,-116527.65,n,,,,
761835.078,131,63.548,75.814,906.76,63.567,75.832,906.829,60,69,71,83,892,922,1315,30,71,5.5914,4.2265,0.9983,5.1651,3.4789,-3.3485,361.091,0.75,9.0309,162.7368,0.1989,50.0731,24.8114,15.4715,25.5701,79.198891,15.355519,-85884.51,n,,,,
761835.367,604,213.606,273.842,1071.092,213.443,273.515,1071.69,210,218,269,281,1058,1083,753,25,68,6.242,3.6671,6.3295,5.722,3.264,11.6991,267.2576,1.4047,14.1618,175.8568,0.2142,45.4682,18.3504,16.9997,18.0402,76.700958,18.650246,35473.462,n,,,,
762635.018,34,204.956,291.698,805.076,205.011,291.698,804.838,199,214,287,298,790,821,1900,31,104,7.5698,4.1639,60.2709,7.377,3.7141,57.602,472.8411,0.7948,0,65.7508,0.1975,54.9191,24.2073,16.0384,0,76.841489,26.953293,-160961.77,n,,,,
762635.02,37,75.345,373.477,851.878,75.163,373.571,851.758,69,82,367,380,824,878,3661,54,122,6.7118,5.5802,-73.7393,5.761,5.0323,-66.8235,1053.7244,1.4323,0,78.3408,0.21,82.9474,38.6738,23.4814,0,79.005619,28.317852,-126423.08,n,,,,
762635.021,44,34.385,4.752,855.62,34.439,4.608,855.162,27,42,0,12,829,884,4030,55,144,7.8468,5.8246,-80.7093,7.5901,5.2434,-81.4795,999.2218,1.073,9.0715,95.4685,0.2037,77.253,47.0933,29.5325,49.666,79.684351,22.168451,-123917.58,n,,,,
762635.023,46,223.496,283.089,764.272,223.458,283.193,764.168,220,229,279,288,748,780,1138,32,57,4.3375,3.8256,-44.5869,3.8084,3.7181,-55.4142,290.0325,0.9139,13.607,171.3001,0.203,42.3486,24.233,21.7685,22.6013,76.534037,26.811556,-190900.55,n,,,,
762635.035,61,103.754,89.914,920.955,103.74,89.863,921.419,100,108,86,95,905,937,1032,32,52,4.426,3.6476,-6.3673,4.0113,3.2484,-11.3453,259.5665,0.8861,13.7526,177.4648,0.193,41.8555,24.5506,18.8887,19.9121,78.529342,23.589378,-75144.197,n,,,,
762635.039,65,241.419,63.004,930.229,241.608,63.078,931.169,237,247,60,67,912,948,1053,36,50,5.3274,2.7307,-64.0955,4.9146,2.5281,-65.0683,269.9761,0.8941,0,295.4629,0.2177,38.2157,29.7055,24.3485,0,76.231536,23.142954,-67966.632,n,,,,
763435.003,6,54.863,426.781,905.776,54.91,426.626,905.503,51,59,422,431,889,926,1103,37,47,4.8998,2.9329,29.0835,4.7691,2.6951,28.2126,301.6466,1.0955,0,174.9643,0.2512,36.163,29.0631,20.176,0,79.342972,37.202179,-86860.231,n,,,,
763435.006,9,488.444,394.282,892.576,488.381,394.156,893.493,486,492,390,400,877,908,698,31,37,5.0871,2.0928,-17.4744,4.8093,1.8826,-13.0334,200.0557,1.0298,25.2613,344.316,0.2325,32.5639,24.461,15.8312,3.8566,72.118426,36.661006,-95701.206,n,,,,
763435.009,12,156.364,328.078,930.928,156.251,328.046,932.36,149,165,322,334,913,949,2569,36,117,7.8279,4.4274,-62.4188,7.1877,3.954,-64.6002,766.5931,1.0289,13.4566,307.0207,0.2486,60.8402,27.6699,20.1663,29.4521,77.653938,35.559177,-67090.459,n,,,,
763435.016,23,82.827,351.358,925.1,82.603,351.188,926.649,79,87,349,355,911,939,450,28,31,4.571,2.0069,-73.0371,4.3326,2.0042,-71.5155,132.4942,0.905,6.5389,102.3179,0.2234,27.9606,21.0969,14.9576,20.4021,78.881417,35.944866,-71294.104,n,,,,
763435.029,39,402.409,247.007,939.936,402.53,247.073,941.37,397,408,242,253,925,955,982,30,60,6.7096,2.6642,-39.7347,6.193,2.4032,-39.9071,365.6899,1.232,1.1628,312.6154,0.2693,43.3257,22.468,17.6045,27.7471,73.549283,34.209619,-60457.884,n,,,,
840235.001,1,156.598,367.012,512.867,156.374,367.308,513.276,152,161,358,374,485,541,3101,56,91,7.9367,3.6849,4.9008,6.4462,3.5658,6.4133,1059.2862,1.5095,7.5786,0.9705,0.1967,96.7243,43.8966,30.0891,48.4373,85.651919,4.2134747,-375587.86,n,-370 km/s cluster,,,
840235.006,6,146.382,369.817,516.409,146.636,369.913,516.232,141,151,364,376,488,549,2552,61,74,6.048,4.3476,32.8895,4.7629,3.1384,30.2259,951.3145,1.5453,32.5687,209.7078,0.1968,95.6778,47.3626,29.6568,31.1308,85.814215,4.2568975,-373411.25,m,-370 km/s cluster?,,,
840235.009,9,134.54,369.665,514.135,134.432,370.013,514.672,132,138,365,376,489,540,1790,51,49,5.4964,2.7771,13.8221,5.1776,2.3454,13.2103,610.4309,1.171,10.8476,12.5054,0.1975,73.062,37.5559,27.1485,37.6613,86.017615,4.2585662,-374559.99,n,-370 km/s cluster,,,
840235.014,14,189.447,173.669,516.382,189.539,173.528,517.438,185,196,171,179,492,552,1361,60,56,5.8617,3.2408,78.2015,5.4591,2.8704,78.3555,410.6048,1.1373,6.707,270.9961,0.2077,53.5862,48.5102,24.1492,48.888,85.099165,0.98380537,-372524.01,n,-370 km/s cluster,,,
840235.02,20,244.905,370.315,509.475,244.91,370.426,509.463,241,250,367,375,493,527,823,34,39,4.5318,2.72,60.8054,4.223,2.4541,56.5074,220.2406,0.8356,10.0183,237.1912,0.2074,37.0104,27.6929,22.1412,25.2666,84.176308,4.2654413,-378394.13,n,-370 km/s cluster,,,
840235.022,22,22.485,302.5,521.389,22.467,302.412,521.603,19,27,298,307,501,544,1605,43,56,4.5219,3.802,29.8614,3.9197,3.7736,41.4315,389.7048,0.9409,16.3027,131.1257,0.2008,48.4411,38.7412,24.5687,28.8632,87.883694,3.1318742,-369457.95,n,-370 km/s cluster,,,
840235.039,39,142.08,176.341,518.399,141.737,176.438,518.346,139,148,171,184,502,534,1000,32,55,6.0333,4.6001,-8.244,5.3146,3.9392,26.7864,269.065,0.9684,5.5233,35.138,0.2144,39.6926,25.795,18.2877,26.5181,85.895855,1.0322965,-371855.55,n,-370 km/s cluster,,,
840235.042,44,479.913,322.447,939.516,479.908,322.652,940.524,475,486,316,329,921,958,2234,37,92,6.4645,4.18,29.9674,5.9188,3.7067,24.7928,567.7701,0.9196,23.828,11.9191,0.1871,64.1999,28.6102,22.4846,23.2552,80.259663,3.4692076,-61080.726,n,,,,
840235.045,47,353.009,185.775,948.141,353.214,185.503,947.711,349,358,180,194,932,967,1579,35,80,6.4199,3.8949,10.9947,6.2442,3.3484,12.1895,401.2455,0.9889,18.812,186.157,0.204,49.4932,24.7247,17.2889,23.1268,82.371246,1.183394,-55789.914,n,,,,
840235.046,49,3.115,365.331,548.818,2.959,365.387,548.529,0,8,359,373,530,570,2335,40,85,7.4972,3.7822,8.5943,7.2,3.4146,11.547,546.3122,0.9498,16.4552,206.0218,0.1991,56.7947,32.4692,24.7145,28.8975,88.208835,4.1814623,-349637.31,n,-370 km/s cluster,,,
840235.052,55,459.58,359.541,960.97,459.405,359.442,961.717,454,466,353,367,941,979,2621,38,112,7.3135,4.8429,-36.4212,6.6604,4.4313,-36.2126,694.7391,0.9947,34.0378,157.4439,0.2005,67.6885,27.593,17.5951,23.8147,80.601393,4.0823752,-45479.658,n,,,,
840235.291,482,321.102,361.507,1138.275,321.116,361.674,1138.662,318,325,357,367,1123,1157,1050,34,51,4.7825,3.2334,17.0558,4.2514,3.0361,13.5915,215.6832,0.8597,5.4485,32.0617,0.1804,36.8893,29.9606,23.3224,30.1679,82.906209,4.1195827,84773.323,n,,,,
840235.315,517,452.993,177.464,1369.193,453.359,177.281,1367.535,450,458,170,184,1329,1405,2627,76,69,6.228,3.6865,-4.0556,4.7081,3.4213,1.8029,901.1089,1.6461,11.6848,95.8728,0.2076,84.6996,63.256,37.2087,61.1153,80.702147,1.0463602,253251.94,n,,,,
840235.316,518,504.24,178.325,1356.658,503.916,178.106,1355.153,502,508,176,183,1329,1379,696,50,25,4.0512,2.0568,-36.0238,3.2626,1.6675,-38.9293,360.0986,1.4967,10.8873,328.419,0.2115,64.551,43.5042,34.8891,36.9845,79.859525,1.0601016,244137.08,n,,,,
840235.319,521,173.715,408.711,1101.065,173.705,408.74,1099.619,169,179,406,413,1083,1124,1280,41,52,4.3822,3.2269,-71.6581,3.9272,2.8285,-75.9087,341.8793,0.9497,7.9724,313.3329,0.203,47.0735,33.2856,21.215,30.5568,85.363054,4.9040165,56032.823,m,,,,
840235.324,526,430.833,367.065,1353.6,430.244,366.16,1353.561,427,437,362,373,1332,1373,1451,41,60,7.8616,3.4745,-36.1688,8.1674,2.9803,-37.2635,568.7838,1.868,0,319.2503,0.2088,71.4963,32.3941,23.7088,0,81.087409,4.1943397,242965.39,n,250 km/s cluster,,,
840235.325,527,264.685,177.702,1384.787,265.147,177.393,1384.329,260,269,175,183,1360,1405,873,45,42,5.8358,2.8908,52.4488,5.8516,2.1942,50.3938,312.7406,1.6419,10.7637,27.3655,0.2405,44.0046,32.5532,17.7816,31.6936,83.839029,1.0482269,265614.22,n,250 km/s cluster,,,
840235.331,533,140.164,367.023,1363.122,140.598,367.012,1362.342,136,144,364,371,1333,1397,1038,64,35,4.2805,2.8412,-69.5952,3.5923,2.4002,-67.8147,415.9524,1.4574,0,120.0132,0.2029,63.6279,45.8207,20.4816,0,85.914841,4.2085418,249429.61,n,,,,
840235.332,535,183.102,493.462,1086.653,183.016,493.653,1084.995,180,188,490,498,1073,1103,800,30,42,4.0791,2.7157,30.6271,3.8047,2.654,36.1703,205.2054,0.7932,7.6736,219.7186,0.2084,34.8064,24.5551,17.6829,23.8918,85.207876,6.3192305,45268.225,n,,,,
840235.333,536,237.214,177.517,1355.005,237.956,177.219,1355.272,233,244,174,183,1334,1383,1519,49,56,6.6556,3.2309,62.0005,6.5548,2.8744,68.8781,653.915,1.7843,10.2845,260.6931,0.2092,80.2075,39.9765,27.502,40.4654,84.292215,1.0453209,244224.98,n,250 km/s cluster,,,
840235.338,541,155.013,369.087,1358.717,155.198,368.904,1359.37,152,160,366,373,1336,1388,1065,52,39,4.7812,2.9489,-56.5689,4.4677,2.3621,-51.9916,415.4126,1.3718,19.719,129.4823,0.2163,58.8632,38.3502,23.7907,23.8446,85.67151,4.2400799,247241.47,n,250 km/s cluster,,,
840235.34,543,177.119,366.807,1365.621,177.322,366.065,1364.701,175,180,363,371,1339,1391,957,52,30,4.3684,2.1802,14.5089,4.0191,1.6602,17.9482,462.3482,2.0826,0,18.7746,0.2022,73.8991,41.2062,26.2708,0,85.30277,4.1927592,251166.06,n,,,,
840235.344,547,43.316,175.503,1386.016,43.332,175.436,1386.146,41,46,173,179,1369,1405,449,36,20,4.0883,1.7235,-40.1139,4.1617,1.5217,-40.322,168.3972,1.2469,5.3878,310.7692,0.2198,36.1559,28.4258,15.0349,28.1962,87.53595,1.015609,266951.75,n,,,,
840235.346,549,273.209,175.781,1373.581,273.306,175.417,1375.344,271,277,171,180,1345,1408,1050,63,32,4.463,2.755,11.1476,4.0773,2.0612,18.0299,444.6356,1.5649,0,193.1517,0.2334,58.7958,56.3476,35.3748,0,83.703033,1.0152827,259000.27,n,,,,
840235.347,550,485.846,374.684,1378.295,485.996,374.381,1377.017,484,489,368,379,1352,1401,1040,49,39,6.3991,2.0051,-13.4818,4.8544,1.9785,-11.9929,440.1297,1.4505,35.5348,165.7883,0.1955,69.7935,39.4785,23.9197,8.1545,80.158207,4.3313565,260231.91,n,250 km/s cluster,,,
840235.35,553,73.067,182.148,1383.454,73.041,181.733,1383.963,71,76,179,187,1367,1401,540,34,29,4.6746,2.3841,12.3003,4.2554,1.9236,13.3522,183.4289,0.9702,5.0325,204.7597,0.2221,35.5458,28.0833,22.5864,27.6862,87.04079,1.1205467,265345.27,n,250 km/s cluster,,,
841035.012,12,72.317,342.863,522.318,72.31,342.757,521.615,68,77,338,349,490,557,2687,67,65,5.4911,3.6867,27.2714,4.8047,2.797,26.315,912.0209,1.207,0,204.8035,0.1936,90.8958,52.4481,36.4634,0,87.05318,11.804289,-369449.12,n,,,,
841035.016,16,408.394,395.923,519.773,408.212,396.005,519.784,404,414,393,400,502,540,1255,38,49,5.5408,2.6863,65.9241,5.1041,2.5113,67.4448,376.3724,1.216,15.0928,72.2058,0.1861,57.0853,31.6188,24.2952,25.2341,81.454795,12.691749,-370797.04,n,,,,
841035.019,20,261.437,394.895,520.642,261.717,394.844,522.272,257,270,391,402,496,553,1596,57,64,5.1257,4.6856,-52.936,4.5509,3.9812,83.1212,391.6749,1.0503,10.7773,213.7824,0.1882,52.0901,42.7337,15.5737,36.1543,83.896382,12.672408,-368965.5,n,,,,
841035.025,26,481.271,347.538,533.806,481.292,347.891,534.18,478,486,342,356,507,562,2939,55,90,7.5938,3.8163,10.274,7.1868,3.3402,14.5255,801.5943,1.0151,16.0441,23.1411,0.1991,74.2647,48.1978,33.9326,41.0639,80.23679,11.889848,-360199.88,n,,,,
841035.026,27,84.462,343.008,535.796,84.606,342.995,535.938,79,90,339,348,499,568,1997,69,63,5.4502,3.5272,50.5365,4.6101,3.1084,52.1392,539.9546,0.963,0,207.4647,0.1983,60.9238,58.8856,43.0365,0,86.84824,11.808252,-358905.72,n,,,,
841035.03,31,290.303,342.806,544.605,290.262,342.508,545.108,287,294,338,349,527,562,936,35,45,6.2304,2.6106,15.0757,5.6559,2.0761,18.662,269.2439,1.0982,0,28.376,0.1874,46.9671,27.9805,15.6259,0,83.420633,11.800137,-352155.17,n,,,,
841035.031,33,193.146,395.617,538.453,192.919,395.477,536.386,191,199,392,401,506,562,1114,56,50,4.8258,4.3318,67.0197,4.9053,3.5693,-7.8354,283.5983,1.1682,2.7019,354.9188,0.1905,44.6032,43.8336,20.3722,47.6024,85.043019,12.682956,-358575.74,n,,,,
841035.033,35,186.433,344.034,549.489,186.378,344.149,549.543,179,192,337,351,526,573,3420,47,116,6.8344,5.6885,-19.8506,6.2166,5.2139,-12.219,817.8872,0.952,32.3928,350.7578,0.1876,74.5386,37.9381,25.8855,27.1155,85.152043,11.82749,-348890.85,n,,,,
841035.066,86,463.66,190.184,967.464,463.604,190.287,968.321,459,469,185,196,945,991,2522,46,84,6.4168,4.085,33.2594,5.699,3.5717,34.6669,855.4563,1.0858,40.4753,221.4245,0.216,78.8472,34.4513,22.2293,22.1669,80.531595,9.263115,-40618.838,n,,,,
841035.067,92,382.751,433.512,959.694,382.794,433.57,959.678,380,386,430,438,945,974,768,29,41,4.1955,2.9312,-12.1045,3.6486,2.6988,-4.3563,210.9702,0.8159,11.0337,192.6361,0.2002,38.0296,26.4063,18.8638,20.0602,81.878421,13.317847,-46980.92,n,,,,
841035.387,646,183.137,13.918,1083.412,183.013,14.138,1081.97,180,188,10,20,1067,1104,1508,37,66,5.085,3.649,30.2788,4.6747,3.3492,26.9428,354.1332,0.8235,22.5341,218.9029,0.2215,41.1625,31.4694,22.9258,22.6567,85.208117,6.3272989,43041.087,n,,,,
841035.396,656,440.65,397.193,1351.504,441.004,397.298,1351.915,437,444,389,403,1330,1371,1269,41,56,7.9297,3.0289,-14.1647,6.4406,2.5743,-17.4659,359.1014,1.0979,0,167.067,0.1855,54.3493,29.0753,21.4156,0,80.908266,12.713308,241753.46,n,,,,
841035.4,660,194.609,348.774,1118.571,194.704,348.558,1119.94,189,202,344,355,1096,1142,2788,46,109,6.4041,5.2923,-87.5211,5.3592,4.4483,-86.2989,859.7578,1.233,51.8514,103.3389,0.1784,91.278,33.7964,16.9282,16.8268,85.013263,11.900967,70991.927,y,,,,
841035.416,679,209.388,395.703,1365.199,209.202,395.795,1364.916,203,218,392,401,1337,1390,2922,53,92,7.3301,4.4685,86.2578,7.0857,3.8263,85.9455,905.5034,1.3187,19.9814,264.8113,0.1933,86.6579,42.7588,28.6519,38.7836,84.771638,12.688249,251324.17,n,,,,
841035.418,682,261.941,504.124,1081.067,261.902,504.092,1079.848,255,271,501,509,1066,1099,1304,33,80,7.7734,3.3219,84.0312,6.4482,2.8606,80.8448,511.9954,1.0972,14.2807,251.1439,0.2142,66.2064,22.1255,14.6718,22.4596,83.893293,14.493202,41478.876,n,,,,
841035.42,684,46.866,506.227,1103.085,46.914,506.293,1100.74,44,51,501,512,1069,1141,2746,72,67,5.515,3.7447,9.7519,4.7633,3.234,3.3833,700.1593,0.9435,6.0161,209.0851,0.1969,67.8698,58.0056,25.2219,64.6026,87.476441,14.529893,56858.403,n,,,,
841035.421,685,130.332,3.94,1081.593,130.225,3.635,1079.984,127,136,0,8,1066,1103,1242,37,58,4.4213,4.0761,42.8277,3.968,3.5661,9.3974,404.2046,0.9931,12.4999,176.0181,0.2166,52.9486,28.8284,20.1507,28.0405,86.087924,6.1522342,41579.068,n,,,,
841035.425,689,147.65,344.917,1383.144,147.331,345.248,1380.324,143,153,341,349,1353,1405,996,52,39,5.3083,3.628,-85.6236,4.4626,3.2671,80.5136,495.0717,1.6397,0,244.0237,0.1992,78.7683,42.7396,26.5634,0,85.802815,11.845805,262665.98,n,,,,
841035.428,692,377.531,397.821,1386.79,377.802,397.69,1386.544,371,385,391,406,1358,1416,3366,58,95,7.7371,5.9904,48.7544,7.0354,5.4572,51.0237,1146.6066,1.5888,22.0646,54.7334,0.2033,97.1906,44.788,31.0054,41.2766,81.961634,12.719845,267245.28,n,,,,
841835.01,21,495.142,469.453,889.297,495.177,469.566,889.293,489,501,464,476,868,911,2831,43,110,6.0887,5.812,78.4791,5.7935,5.329,37.3495,710.4708,1.2034,22.117,239.6428,0.2248,59.4029,35.1297,23.8919,27.4363,79.703368,21.870637,-98793.085,n,,,,
841835.023,36,70.671,506.696,891.864,70.3,507.142,891.522,64,78,501,512,860,923,5157,63,129,7.3109,5.694,-74.5666,6.1981,5.1034,-57.0586,2234.3201,1.636,0,316.7873,0.1984,156.8044,49.4506,28.8339,0,87.332685,22.515792,-97152.168,n,edge,,,
841835.028,41,77.368,157.078,789.227,77.22,157.169,789.73,74,82,153,162,766,813,1514,47,52,4.5587,3.6275,24.4666,3.8256,3.0743,29.6902,453.0084,0.971,0,53.7308,0.1354,86.001,35.1376,22.7012,0,87.100802,16.685847,-172083.24,y,,x,out of alfalfa range,
841835.029,43,257.026,476.63,941.121,257.287,476.671,944.503,253,264,474,481,873,965,1202,92,52,6.1272,2.9849,-86.0737,5.4082,2.6593,-83.651,432.3723,1.1652,38.795,nan,0.38,33.1972,30.1707,22.1094,13.0105,83.967927,22.036183,-58151.741,n,,,,
