id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s]
1961835.048,85.0,169.485,408.336,982.395,169.372,408.335,983.037,166.0,173.0,405.0,413.0,970.0,995.0,524.0,25.0,36.0,4.49,2.4654,43.4445,4.0261,2.2022,41.4824,101.5075,0.4857,4.7644,247.6459,0.1296,34.2275,20.8865,15.2872,17.3806,197.4355,20.897298,-29785.689
1961835.159,299.0,153.516,94.083,1067.436,153.353,93.855,1065.598,149.0,158.0,90.0,99.0,1044.0,1090.0,1578.0,46.0,54.0,4.89,3.2943,-43.376,4.3877,3.0565,-44.7693,260.8293,0.8948,7.3976,276.8013,0.1593,41.2209,33.2457,20.8598,32.9856,197.70248,15.65594,30989.532
1961835.163,303.0,380.242,307.036,1601.96,380.379,307.051,1602.092,376.0,386.0,302.0,312.0,1571.0,1634.0,2748.0,63.0,76.0,4.5779,4.5043,13.5684,3.5212,3.4253,-84.2338,852.1963,1.784,23.6332,127.9248,0.1489,109.213,41.9417,24.021,29.3767,193.91871,19.209215,425914.75
2120235.012,14.0,68.144,397.58,919.735,68.235,397.4,919.894,65.0,73.0,391.0,405.0,895.0,939.0,1974.0,44.0,76.0,7.2814,3.32,9.9413,6.3821,3.2212,11.2753,388.702,0.7858,14.1476,182.6111,0.1929,45.3492,32.8405,20.2716,30.2779,215.12116,4.7150143,-76266.789
2120235.02,31.0,167.752,249.021,925.136,167.608,248.806,925.356,163.0,172.0,241.0,257.0,907.0,943.0,1561.0,36.0,94.0,6.9449,4.1385,-13.8072,6.4541,3.4842,-9.012,369.3869,0.9741,16.8432,171.492,0.1981,47.1883,25.5472,17.8018,24.1318,213.46493,2.2384342,-72246.361
2120235.022,37.0,121.149,73.564,927.158,121.105,73.513,927.176,119.0,124.0,70.0,78.0,910.0,946.0,658.0,36.0,28.0,4.2157,2.2357,-28.7572,4.0505,2.1763,-27.224,160.008,1.0502,5.5152,0.0,0.2892,21.5699,26.2165,18.1208,25.8806,214.23999,-0.68311664,-70906.144
2122635.008,8.0,361.661,82.614,921.29,361.726,82.656,921.23,358.0,366.0,77.0,88.0,910.0,937.0,878.0,27.0,56.0,6.2455,2.6363,19.8965,5.7543,2.6688,17.8775,128.0949,0.5019,16.0284,15.7777,0.1412,30.616,18.367,16.2251,8.0836,210.22963,23.469316,-75283.608
2122635.011,11.0,93.792,14.898,951.095,93.685,15.038,951.056,89.0,102.0,9.0,21.0,931.0,972.0,2729.0,41.0,113.0,6.6971,5.2264,-46.3673,5.8091,4.6727,-36.1796,469.1952,0.7209,25.1905,127.2419,0.1562,57.5043,28.2751,18.3506,18.7301,214.69699,22.342344,-53327.924
2122635.025,30.0,313.245,21.597,970.936,313.047,21.492,970.534,306.0,322.0,15.0,29.0,945.0,998.0,5014.0,53.0,149.0,7.5097,6.1861,-75.3731,6.8182,5.6804,-75.0632,685.5772,0.6561,0.0,189.1288,0.1421,68.146,43.054,31.2706,0.0,211.04095,22.449911,-38989.397
2122635.026,31.0,270.787,25.254,976.659,270.636,25.219,976.967,265.0,277.0,22.0,30.0,954.0,1000.0,2037.0,46.0,80.0,6.1222,3.6553,-81.8285,5.7505,3.4545,-81.777,282.1245,0.6103,9.9404,101.5803,0.1485,42.1036,32.9011,24.4053,29.657,211.7478,22.512031,-34253.855
2122635.028,33.0,106.742,8.708,971.936,106.79,8.514,971.932,100.0,113.0,4.0,19.0,957.0,988.0,2251.0,31.0,119.0,7.6478,4.9696,-34.9998,6.9363,4.8774,-33.8571,371.6764,0.8433,21.5301,175.6945,0.1588,49.3359,26.1195,16.8351,17.6207,214.47856,22.233605,-37960.463
2122635.034,42.0,308.87,97.647,962.657,308.925,97.617,962.883,305.0,314.0,92.0,102.0,946.0,981.0,869.0,35.0,53.0,5.1661,2.9717,-35.7557,4.9877,2.5744,-36.9417,144.6958,0.5956,9.964,319.0477,0.1505,32.6065,17.8009,14.6705,16.2283,211.10965,23.718666,-44621.685
2122635.035,43.0,52.727,382.36,967.143,52.764,382.211,967.193,46.0,58.0,375.0,387.0,943.0,987.0,1766.0,44.0,81.0,6.0431,4.8945,69.805,5.9322,4.2224,89.2787,240.1016,0.591,8.426,209.4254,0.1623,35.1926,35.7448,23.3766,29.8887,215.37901,28.4619,-41449.231
2122635.042,51.0,44.896,70.366,967.038,44.848,70.398,967.253,42.0,49.0,66.0,75.0,948.0,986.0,982.0,38.0,44.0,4.4845,2.7132,-14.9539,4.0596,2.576,-19.1825,129.064,0.5533,3.5622,171.212,0.1343,30.6609,30.6635,16.2155,30.7674,215.51093,23.265016,-41404.567
2122635.052,66.0,76.851,341.301,986.023,76.757,341.403,987.341,72.0,85.0,333.0,348.0,958.0,1011.0,3467.0,53.0,114.0,7.085,5.0734,-35.1419,6.0526,4.365,-26.6879,603.7142,0.7419,33.5517,173.5893,0.1691,60.6154,41.7925,25.1396,19.5267,214.97911,27.781765,-26617.678
2122635.068,90.0,112.029,356.435,993.274,112.114,356.3,994.23,106.0,120.0,350.0,369.0,965.0,1019.0,4906.0,54.0,166.0,7.6406,6.8995,-8.4547,6.7649,6.0443,-5.704,789.5673,0.7108,28.2139,211.3285,0.1736,64.9429,43.804,23.213,29.4934,214.38984,28.030053,-21546.177
2123435.007,7.0,45.433,258.645,900.249,45.452,258.824,899.835,42.0,51.0,255.0,262.0,885.0,918.0,1033.0,33.0,47.0,4.8899,2.7372,-72.0015,4.4261,2.6905,-64.8564,163.4885,0.6001,7.9629,293.8902,0.1691,30.0853,22.9983,20.2947,22.1504,215.50088,34.405477,-91032.391
2123435.011,12.0,111.123,335.726,932.789,110.964,335.71,932.886,106.0,116.0,332.0,340.0,918.0,950.0,1230.0,32.0,62.0,4.9042,3.6701,-84.875,4.8465,3.4625,-84.6268,205.6711,0.8006,9.9146,339.98,0.1691,34.69,24.2505,18.6533,19.4975,214.409,35.686909,-66703.355
2123435.013,14.0,335.955,422.99,945.749,336.104,423.023,945.576,330.0,342.0,420.0,427.0,925.0,967.0,1665.0,42.0,68.0,6.2818,3.1396,83.5335,6.1786,2.8098,85.5399,292.3534,0.7829,2.0255,96.7181,0.1835,39.0433,33.7509,17.6215,37.9485,210.65667,37.142122,-57361.773
2123435.014,15.0,352.409,423.485,945.057,352.453,423.477,945.148,349.0,358.0,421.0,427.0,921.0,970.0,811.0,49.0,37.0,4.5451,2.5987,74.9354,4.5299,2.364,78.8864,126.8414,0.748,11.6174,231.8443,0.184,24.211,39.2661,17.6516,15.208,210.38419,37.149685,-57676.335
2123435.03,45.0,105.542,438.332,974.244,105.503,438.328,975.538,104.0,109.0,432.0,445.0,960.0,991.0,725.0,31.0,43.0,6.2842,2.1308,13.7787,5.2769,1.7933,10.7564,179.5884,0.7568,22.8003,12.6587,0.1727,38.6169,23.6797,16.3233,6.3441,214.50003,37.397201,-35306.248
2123435.105,161.0,452.972,344.819,1347.714,453.261,344.818,1348.588,447.0,459.0,341.0,350.0,1312.0,1381.0,3908.0,69.0,86.0,5.9622,4.152,80.915,4.3551,3.3981,86.6242,1184.9745,1.7882,34.2575,334.6875,0.1673,113.3108,53.3903,29.2271,38.5869,208.70404,35.838701,239305.01
2360235.005,5.0,135.074,247.054,914.083,135.086,246.902,914.91,132.0,141.0,244.0,252.0,894.0,933.0,993.0,39.0,50.0,4.5257,3.3647,60.6432,3.9934,3.0776,58.1873,231.0448,0.9134,9.1108,154.3523,0.1895,38.6904,31.566,20.3758,28.0859,238.00702,2.2067014,-79935.767
2360235.007,7.0,305.994,503.133,916.079,306.035,503.076,915.956,302.0,310.0,497.0,511.0,899.0,933.0,1098.0,34.0,66.0,7.1597,3.0829,18.6175,7.044,3.0844,16.2911,240.5596,0.7571,11.8308,197.9661,0.2151,33.7506,28.4502,14.9391,22.0237,235.15785,6.4762714,-79165.538
2360235.014,14.0,6.761,503.618,954.262,6.195,503.446,957.639,0.0,14.0,499.0,510.0,922.0,986.0,3701.0,64.0,112.0,7.5237,4.6741,-89.0781,6.5563,3.831,88.1303,1225.5663,1.3447,56.8839,73.9058,0.1869,107.7722,49.3932,37.5184,23.4919,240.1552,6.4824381,-48481.463
2360235.016,16.0,38.64,190.145,943.374,38.711,189.898,943.275,35.0,43.0,186.0,200.0,919.0,973.0,1591.0,54.0,60.0,7.2992,3.5002,-1.2732,5.8662,3.0631,1.08,440.9304,1.0093,8.7298,4.4086,0.2015,54.8646,41.7107,24.6912,41.3976,239.61327,1.2566418,-59055.641
2360235.019,19.0,364.605,66.243,946.318,364.752,65.806,945.163,361.0,373.0,64.0,70.0,924.0,970.0,1191.0,46.0,46.0,6.652,2.3697,72.5282,5.0899,2.3407,69.6957,434.0709,1.133,17.9421,73.1959,0.1685,74.665,31.0084,19.8497,26.8816,234.17924,-0.81156468,-57665.459
2360235.022,22.0,384.868,68.832,955.713,384.85,68.701,956.163,380.0,390.0,65.0,74.0,932.0,979.0,2148.0,47.0,73.0,5.4916,4.1748,60.0922,5.017,3.6298,62.7928,512.1705,0.7542,12.919,72.0229,0.1573,70.2485,36.9085,21.8938,31.3765,233.84427,-0.76332083,-49568.611
2360235.038,46.0,138.2,360.65,980.017,138.292,360.632,980.508,135.0,142.0,355.0,367.0,967.0,991.0,928.0,24.0,64.0,5.8136,3.3758,-11.8733,5.408,3.0542,-10.2557,270.4965,1.0311,15.7972,173.1679,0.194,45.7761,18.9453,14.8414,16.7217,237.95359,4.1022138,-31647.694
2360235.17,284.0,412.4,215.921,1066.765,412.469,215.879,1065.272,407.0,417.0,211.0,222.0,1051.0,1085.0,1431.0,34.0,66.0,6.2358,3.2888,38.289,5.6588,3.0004,39.285,305.3894,0.5852,9.4745,226.084,0.1549,52.1183,25.8135,15.8993,25.0813,233.38396,1.6896607,30749.642
2361035.005,9.0,338.433,237.08,820.04,338.312,237.125,818.406,333.0,344.0,233.0,242.0,788.0,855.0,3512.0,67.0,83.0,6.0304,4.3101,65.7146,5.1588,3.5188,71.3363,882.4731,0.899,26.871,250.1734,0.1279,116.4564,48.268,26.9041,32.9488,234.61991,10.043775,-150974.07
2361035.008,12.0,272.55,106.373,909.624,272.618,106.462,910.073,268.0,278.0,103.0,111.0,890.0,930.0,1536.0,40.0,64.0,5.0929,3.7696,82.8171,4.5429,3.4558,81.6189,270.9311,0.6392,14.8283,251.1075,0.1817,38.0463,29.2843,20.2136,20.7452,235.71482,7.8660457,-83496.188
2361035.016,20.0,7.026,23.914,952.833,6.42,23.676,956.362,0.0,14.0,19.0,32.0,919.0,988.0,5102.0,69.0,141.0,7.7627,5.9416,-78.3731,6.8961,4.6894,-87.066,1550.4787,1.3877,28.8961,72.8076,0.1838,118.0865,53.2795,41.3174,48.4893,240.15145,6.4862824,-49421.892
2361035.017,21.0,297.824,86.235,937.428,298.009,86.084,938.153,295.0,303.0,82.0,94.0,919.0,954.0,1144.0,35.0,64.0,5.4565,3.4348,-3.632,4.6105,3.0482,-8.8574,290.9724,0.981,17.7802,310.9824,0.2009,42.8291,22.1288,15.119,19.3404,235.29163,7.5264204,-62825.939
2361035.018,22.0,286.776,285.151,933.43,286.898,285.059,932.98,284.0,291.0,281.0,291.0,923.0,946.0,602.0,23.0,47.0,4.2827,3.3596,-29.0628,3.9635,3.0796,-20.8398,135.5984,0.6054,0.0,30.2404,0.1783,30.9889,17.7462,14.7741,0.0,235.47681,10.842674,-66633.891
2361035.02,24.0,402.423,50.087,960.96,402.642,49.789,961.098,397.0,409.0,43.0,57.0,939.0,983.0,2676.0,44.0,105.0,7.4847,4.395,37.2834,6.8039,3.711,36.7005,573.0281,0.8065,18.3608,222.9475,0.1601,69.1756,27.6204,17.1336,24.9536,233.54774,6.921495,-45935.725
2361035.021,25.0,220.003,350.817,951.474,219.758,350.712,951.999,214.0,230.0,347.0,356.0,936.0,967.0,1048.0,31.0,69.0,6.9528,2.7453,-63.148,7.2991,2.6527,-61.6278,190.7691,0.731,8.7111,106.5052,0.1996,29.5191,22.5315,16.6421,21.9379,236.59582,11.936893,-52633.767
2361035.037,45.0,77.859,217.668,963.361,77.65,217.603,963.356,73.0,85.0,211.0,226.0,942.0,983.0,2668.0,41.0,119.0,7.4519,4.7723,-32.6909,6.6872,4.3256,-30.1237,612.4366,0.9969,49.5249,168.021,0.1919,61.7781,28.5698,17.4053,16.2545,238.96429,9.7184014,-44273.647
2361035.038,46.0,268.139,354.3,958.334,268.115,354.549,959.502,262.0,277.0,348.0,362.0,942.0,975.0,3477.0,33.0,165.0,7.2793,6.8127,87.7175,6.4916,6.0178,80.0673,988.1481,1.1651,0.0,193.7534,0.1785,93.8993,23.6033,17.8976,0.0,235.78987,12.000843,-47110.022
2361035.049,59.0,487.678,85.596,965.801,487.906,85.709,966.91,482.0,494.0,82.0,91.0,948.0,985.0,1914.0,37.0,83.0,6.2193,3.9773,74.6454,5.6887,3.4559,76.0686,404.4843,0.6985,0.2873,41.4383,0.1532,60.3684,27.8643,17.78,36.8504,232.12668,7.5201674,-41656.829
2361035.05,61.0,330.296,71.848,976.436,330.214,72.029,978.859,327.0,335.0,68.0,77.0,949.0,1001.0,1808.0,52.0,52.0,4.5742,3.4177,27.2236,3.9482,3.0812,30.6826,388.4484,0.7002,11.8259,80.1077,0.1618,56.4709,42.123,26.64,37.9241,234.75488,7.2921634,-32861.117
2361035.053,67.0,298.763,110.117,971.074,298.846,110.208,971.674,294.0,303.0,106.0,116.0,952.0,989.0,1325.0,37.0,61.0,4.9958,3.5826,-29.9926,4.3958,3.2451,-25.075,350.6386,0.8911,17.2029,171.7777,0.192,50.1702,25.4606,15.7807,23.5396,235.27767,7.9284783,-38150.14
2361035.061,78.0,141.248,490.538,970.831,141.285,490.77,971.227,137.0,147.0,486.0,496.0,954.0,990.0,1743.0,36.0,76.0,5.5422,4.232,46.1875,5.0335,3.6676,38.9311,458.4679,0.9821,6.0339,230.6265,0.1836,59.824,26.5788,16.6784,31.3224,237.90369,14.271189,-38479.523
2361035.07,93.0,338.108,331.588,979.382,338.393,331.732,980.302,333.0,345.0,326.0,339.0,956.0,1000.0,3516.0,44.0,125.0,6.749,5.7357,42.1953,6.0995,4.9884,29.0622,836.0157,0.8436,26.7728,244.4576,0.1522,92.611,27.1257,18.1142,24.1212,234.61855,11.620561,-31799.035
2361035.073,97.0,221.795,331.707,982.007,222.076,331.558,982.919,215.0,231.0,326.0,340.0,957.0,1009.0,5182.0,52.0,161.0,7.1326,6.714,69.72,6.61,6.0287,-84.7198,1283.6477,1.2208,8.0978,257.504,0.2181,81.7611,39.475,26.4144,47.3242,236.55719,11.617661,-29872.237
2361035.074,100.0,157.23,206.216,979.633,157.421,206.46,979.78,152.0,164.0,203.0,211.0,959.0,998.0,1549.0,39.0,74.0,5.9365,3.9107,71.7058,5.2951,3.2339,74.2066,441.0178,1.0508,13.49,80.7056,0.1945,57.6117,26.1063,15.3657,25.958,237.63476,9.5326897,-32183.209
2361035.089,124.0,464.136,7.181,980.316,464.109,7.198,980.316,460.0,470.0,4.0,12.0,966.0,997.0,1073.0,31.0,54.0,5.0688,3.5126,81.3631,4.6575,3.0721,86.2091,240.3276,0.6015,12.1335,280.2756,0.1494,49.1063,23.519,18.4591,21.6055,232.52329,6.2116532,-31788.456
2361035.094,136.0,335.714,315.078,983.155,335.641,315.157,984.112,332.0,342.0,311.0,320.0,967.0,999.0,1300.0,32.0,59.0,4.7243,4.0239,89.1792,4.3514,3.6353,86.8884,282.7392,0.7265,10.4606,268.6984,0.1542,50.8451,27.2809,17.1769,21.5291,234.66442,11.344308,-28994.691
2361035.104,150.0,140.653,313.478,989.906,140.71,313.699,989.324,135.0,146.0,309.0,319.0,970.0,1010.0,1619.0,40.0,68.0,5.8835,3.4991,-57.5087,5.1352,3.1247,-53.4088,398.3877,0.8492,19.6191,318.9415,0.2045,48.4145,30.6217,22.8577,23.1469,237.91328,11.319999,-25157.799
2361035.18,308.0,148.615,283.843,1053.791,148.373,283.885,1050.343,143.0,154.0,279.0,291.0,1035.0,1078.0,1671.0,43.0,79.0,5.3671,4.0813,-15.4507,4.4454,3.5874,-23.7872,479.1275,1.6874,6.5189,336.7368,0.2488,47.1084,35.2382,17.9943,36.2878,237.78557,10.823105,19759.964
2361035.234,400.0,152.924,242.328,1076.295,152.856,242.319,1075.471,147.0,161.0,238.0,247.0,1054.0,1100.0,2380.0,46.0,80.0,6.8933,3.3139,65.5677,6.5869,3.0686,65.0589,447.9512,0.7983,10.8534,65.0764,0.1863,49.2988,37.2849,29.4651,34.0228,237.71084,10.130336,38257.069
2361835.026,41.0,505.588,348.17,950.512,505.83,348.268,950.704,500.0,512.0,346.0,353.0,931.0,970.0,1462.0,39.0,58.0,6.2315,2.9982,-76.8268,5.7394,2.5675,-76.2468,271.4557,0.5829,12.055,111.9806,0.122,58.2106,28.3727,16.7489,20.7153,231.82794,19.89617,-53586.51
2361835.041,60.0,225.127,288.078,962.221,225.061,288.019,962.987,221.0,230.0,284.0,293.0,942.0,984.0,1656.0,42.0,62.0,5.5429,3.3738,-49.2905,4.6751,2.9871,-49.5453,381.7727,0.7846,11.4873,299.2988,0.1562,60.0678,32.6652,24.6962,30.0781,236.50743,18.892028,-44545.31
2361835.056,81.0,165.928,454.364,960.94,165.873,454.326,960.635,161.0,173.0,448.0,461.0,946.0,982.0,1422.0,36.0,72.0,7.9952,2.6227,-44.9404,7.218,2.4569,-43.4913,264.9852,0.7261,4.6243,331.5131,0.1676,41.9266,27.5847,15.2774,28.6808,237.4939,21.663808,-46276.611
2361835.058,85.0,398.042,206.003,972.639,397.952,205.914,973.492,393.0,403.0,203.0,210.0,958.0,989.0,952.0,31.0,49.0,4.6525,3.1321,-63.4001,4.2482,2.9821,-64.1932,166.92,0.6385,7.2187,316.593,0.1557,34.7426,24.847,16.6604,23.4944,233.62591,17.523598,-36811.664
2361835.06,88.0,257.216,308.128,976.366,257.321,308.059,976.454,251.0,263.0,303.0,314.0,955.0,997.0,1801.0,42.0,76.0,7.0708,3.4895,48.4847,6.3165,3.2035,48.937,380.8474,1.1313,37.0231,218.5008,0.1818,49.3536,29.5156,17.9528,11.9809,235.96977,19.226026,-34631.785
2361835.066,105.0,141.414,9.82,971.845,141.422,10.131,972.334,137.0,147.0,2.0,16.0,953.0,994.0,2415.0,41.0,97.0,6.3186,4.4924,29.642,5.6788,3.9601,27.5728,573.8431,0.9838,6.0328,221.5237,0.1837,63.5687,30.3883,21.3429,37.811,237.90142,14.260552,-37664.345
2361835.086,134.0,67.063,98.016,978.982,67.004,97.952,979.484,63.0,75.0,91.0,105.0,964.0,993.0,1849.0,29.0,101.0,6.9982,3.8968,-13.9914,6.6844,3.7563,-20.2551,392.4595,0.8216,17.445,173.8041,0.1903,47.9602,22.7791,16.7616,20.7144,239.14172,15.724225,-32401.174
2361835.122,208.0,21.696,211.551,1064.723,21.77,211.576,1065.015,18.0,26.0,207.0,217.0,1043.0,1085.0,1304.0,42.0,52.0,4.9551,3.0883,-25.4691,4.4165,2.8253,-23.0891,231.1555,0.5162,11.4898,344.5735,0.1398,45.7992,33.1944,24.26,24.1707,239.89561,17.617962,30560.126
2361835.204,353.0,106.89,35.955,1246.511,106.875,35.933,1246.241,102.0,112.0,34.0,40.0,1228.0,1267.0,921.0,39.0,42.0,4.9121,2.4705,76.2048,4.9086,2.2967,78.11,150.273,0.7818,4.707,254.3718,0.1818,27.2416,30.1775,18.5055,30.2219,238.4772,14.690585,163964.59
2362635.003,3.0,89.46,508.263,881.071,89.413,508.289,880.422,86.0,95.0,506.0,511.0,866.0,898.0,737.0,32.0,37.0,4.7424,2.3368,80.7632,4.4338,2.1985,75.7692,125.6303,0.8265,0.0,262.2372,0.1614,28.6664,26.6477,24.1351,0.0,238.76824,30.563212,-105322.68
2362635.01,11.0,59.773,323.27,922.828,59.789,323.328,923.078,56.0,64.0,319.0,329.0,902.0,945.0,1253.0,43.0,53.0,5.1754,2.7437,-31.4032,4.7641,2.5492,-31.7207,203.0419,0.5908,12.5908,132.4336,0.1587,36.1407,33.6426,20.3528,20.2674,239.26197,27.480513,-73922.697
2362635.035,42.0,486.24,319.244,946.481,486.325,319.429,946.083,481.0,494.0,314.0,325.0,928.0,969.0,2370.0,41.0,104.0,7.2262,4.231,-54.8301,6.699,3.8652,-55.1466,433.8336,0.8462,12.3344,119.0238,0.1584,56.2483,27.6161,19.3599,27.4733,232.15303,27.415534,-56988.566
2362635.041,50.0,243.227,224.357,945.309,243.106,224.247,945.597,239.0,249.0,218.0,230.0,926.0,965.0,1575.0,39.0,72.0,5.5246,3.7262,-36.8814,4.8593,3.4139,-43.3669,284.2479,0.7335,14.8203,267.7911,0.1591,45.0289,27.403,14.7608,18.0105,236.20668,25.82917,-57346.037
2362635.056,77.0,98.599,183.722,940.45,98.515,183.391,941.243,97.0,102.0,179.0,188.0,930.0,952.0,302.0,22.0,31.0,4.8049,1.8907,-9.0965,4.5335,1.8177,-12.049,65.5518,0.7298,2.9698,161.9516,0.1737,21.7103,20.4782,15.9787,20.2435,238.61654,25.14824,-60551.127
2362635.058,80.0,369.102,450.567,955.732,369.158,450.552,956.274,364.0,376.0,448.0,454.0,930.0,979.0,910.0,49.0,42.0,6.5448,2.2771,-74.6797,6.0306,2.1019,-73.1901,156.2857,0.6312,4.3531,108.1545,0.16,32.3703,42.5421,31.6597,42.1807,234.10581,29.600919,-49486.778
2362635.062,88.0,204.782,170.586,950.131,204.869,170.603,949.749,197.0,210.0,167.0,176.0,934.0,969.0,1871.0,35.0,80.0,6.3074,4.0535,-78.4981,5.5217,3.7757,-79.7664,327.4613,0.7862,11.3046,113.0556,0.1565,48.3812,26.0276,18.5829,25.4318,236.84396,24.935093,-54289.998
2362635.075,116.0,220.37,307.717,958.353,220.296,307.802,958.235,217.0,225.0,304.0,312.0,943.0,976.0,971.0,33.0,50.0,4.5056,3.3692,38.9516,4.1331,2.9636,39.4135,197.3087,0.7634,5.6657,41.3279,0.1627,38.9159,22.8978,16.3384,25.815,236.58684,27.221756,-48042.882
2362635.076,120.0,402.421,264.358,965.143,402.367,264.382,965.369,398.0,408.0,260.0,270.0,946.0,986.0,1736.0,40.0,68.0,5.2277,4.1739,47.8366,4.7526,3.7512,55.4721,263.0666,0.652,9.1004,20.1868,0.143,44.1656,31.7409,19.2004,27.2282,233.55232,26.49808,-42791.358
2362635.078,122.0,351.363,233.06,965.543,351.125,233.02,965.59,347.0,357.0,229.0,238.0,948.0,982.0,1291.0,34.0,60.0,4.4965,3.4363,-51.353,4.21,3.2394,-63.0736,238.6947,0.7118,12.1925,88.7433,0.1669,39.796,29.9976,19.5424,24.4049,234.40636,25.975382,-42628.81
2363435.014,16.0,224.262,405.155,912.35,224.049,405.259,912.048,220.0,229.0,402.0,411.0,895.0,929.0,982.0,34.0,55.0,4.3095,3.5088,85.909,4.0912,3.0667,-89.1689,189.9723,0.7586,10.6574,100.3209,0.1881,32.23,23.5969,16.4558,22.1717,236.5243,36.846059,-82042.202
2363435.016,19.0,297.189,216.193,923.323,297.136,216.257,922.616,292.0,304.0,211.0,222.0,903.0,945.0,2132.0,42.0,95.0,5.2893,5.0075,70.5818,4.7607,4.6576,73.9523,346.4542,0.695,14.4886,167.4563,0.165,45.4753,32.3377,20.1007,25.7132,235.30617,33.696018,-74263.256
2363435.021,28.0,482.989,53.615,928.245,482.941,53.683,929.004,478.0,489.0,50.0,58.0,905.0,951.0,1852.0,46.0,65.0,5.6314,3.6366,72.2259,4.9549,3.0125,72.0554,380.2031,0.8154,11.7332,79.8756,0.1466,60.2659,33.6994,19.7482,25.2748,232.20942,30.986448,-69560.544
2363435.025,34.0,453.042,270.997,932.532,453.048,271.003,932.567,446.0,461.0,267.0,277.0,905.0,966.0,3277.0,61.0,107.0,7.0427,4.7661,89.8171,6.2551,3.9701,86.1929,531.1009,0.6822,10.3179,49.9614,0.1585,58.5367,45.5819,20.2095,46.1336,232.70764,34.608457,-66937.54
2363435.034,51.0,467.173,161.353,929.022,467.019,161.28,929.14,461.0,476.0,155.0,168.0,909.0,951.0,3703.0,42.0,140.0,7.279,5.7473,-88.6007,6.4591,5.1879,89.9308,684.7029,0.724,13.4988,89.833,0.1502,74.8968,29.9167,19.6785,30.2012,232.47478,32.779735,-69460.689
2363435.036,53.0,467.947,56.455,932.092,467.903,56.478,932.165,465.0,472.0,53.0,61.0,914.0,950.0,1081.0,36.0,45.0,4.4088,3.1557,31.9885,4.0632,2.8205,31.4855,188.0949,0.5735,8.4085,180.1042,0.1519,37.6506,27.6446,18.8168,25.909,232.46006,31.033033,-67233.621
2363435.044,66.0,47.703,399.462,928.289,47.686,399.42,928.454,43.0,55.0,396.0,404.0,910.0,953.0,1856.0,43.0,73.0,6.0544,3.7058,62.1105,6.1325,3.3268,64.2511,316.6644,0.7179,14.7272,56.9714,0.1778,41.3314,27.2926,20.2036,24.4286,239.46368,36.748734,-69965.59
2363435.045,67.0,496.016,408.342,943.184,495.931,408.441,943.39,489.0,506.0,403.0,417.0,910.0,965.0,4278.0,55.0,170.0,7.442,7.1478,-23.6882,7.0467,6.2585,-43.4114,796.2899,0.8478,39.0986,306.9793,0.1789,68.056,42.6873,22.409,22.4748,231.99292,36.899084,-58971.061
2363435.048,70.0,10.565,196.216,931.627,10.208,196.216,931.395,3.0,18.0,190.0,202.0,916.0,949.0,1833.0,33.0,122.0,7.5599,4.8413,65.1431,6.4992,4.3065,65.9273,441.2216,0.9784,17.3638,81.1948,0.1713,60.1732,25.5643,22.6666,25.1592,240.08832,33.361996,-67800.685
2363435.049,71.0,444.141,162.564,933.338,444.111,162.512,933.798,438.0,453.0,158.0,168.0,913.0,951.0,2517.0,38.0,119.0,7.9387,4.4163,-74.6455,7.2093,3.9052,-73.038,533.3308,0.8854,43.3307,290.0695,0.1675,63.451,25.6475,15.1098,11.9449,232.85659,32.80026,-66031.578
2363435.086,132.0,339.579,391.56,944.319,339.525,391.554,944.53,337.0,344.0,387.0,396.0,929.0,958.0,822.0,29.0,46.0,4.4127,2.9143,-9.5521,4.0249,2.8375,-8.2018,178.437,0.7917,9.8697,156.4684,0.1906,32.6459,22.5298,16.686,20.0245,234.59969,36.617646,-58131.867
2363435.094,153.0,146.972,362.36,980.589,146.956,362.301,980.728,144.0,150.0,358.0,369.0,965.0,998.0,616.0,33.0,39.0,5.2126,1.8361,-12.8844,4.81,1.9562,-11.3157,123.3334,0.7444,4.269,5.0599,0.1946,25.5351,27.4065,18.8026,27.2639,237.80919,36.130089,-31485.108
2440235.003,8.0,112.279,445.073,962.672,112.176,444.95,963.91,109.0,118.0,442.0,448.0,941.0,986.0,827.0,45.0,41.0,4.7822,2.9158,-78.4103,4.3816,2.6744,-76.8565,223.4009,0.8605,6.0953,106.6289,0.1933,40.1895,42.9343,35.3502,42.5271,246.38886,5.5075123,-43865.425
2440235.004,9.0,505.566,204.879,933.296,505.457,204.938,933.642,503.0,509.0,198.0,210.0,919.0,951.0,604.0,32.0,40.0,5.9194,2.1587,14.7071,4.9732,2.1026,16.5364,144.4025,0.7638,0.2163,350.6597,0.1985,29.6069,23.2847,20.411,32.0602,239.83417,1.5073086,-66146.33
