# id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m
1400235.255,418,437.898,372.438,1396.249,438.207,371.924,1396.838,434,444,369,378,1376,1421,1279,45,51,4.8291,3.9877,-2.7837,4.6291,2.9535,22.443,422.2486,1.4871,39.6142,197.2584,0.2082,56.6975,35.6046,26.7889,6.3437,136.9548,4.2904008,274822.9,n
1400235.258,421,340.519,182.501,1402.914,340.486,182.644,1402.901,333,348,177,188,1380,1429,2549,49,101,6.9305,5.305,-87.5481,6.1898,4.5868,-89.1944,967.6995,1.5025,0,261.6658,0.2374,80.7311,38.8792,26.1783,0,138.58349,1.1357424,279285.62,n
1400235.260,423,392.512,181.224,1399.783,392.601,180.998,1399.769,390,398,176,189,1377,1429,2070,52,66,7.4364,3.3018,5.901,6.9851,2.922,0.8783,560.2209,1.0746,21.4661,180.4298,0.2064,59.6637,42.7285,32.4647,32.6089,137.7149,1.1083095,276980.57,n
1400235.263,426,414.771,373.65,1402.963,414.406,373.471,1403.126,410,420,369,379,1380,1427,1682,47,59,5.2131,3.3113,-47.4155,5.2333,2.9209,-45.8724,443.1415,1.0191,3.3652,327.6001,0.1942,55.6339,38.9452,31.0734,42.1156,137.35147,4.3161978,279451.56,n
1400235.271,435,44.104,373.13,1409.645,43.987,373.166,1409.776,42,48,369,379,1389,1430,969,41,39,5.7485,2.2805,-17.6567,5.2754,2.0402,-19.655,268.2692,0.8265,2.4123,337.9484,0.1469,58.6619,33.8833,24.6123,38.7927,143.52514,4.311103,284346.52,n
1400235.276,440,461.565,372.042,1417.543,462.084,372.221,1416.207,456,467,370,375,1391,1442,1492,51,47,5.8258,2.4549,-88.8087,5.4737,2.1618,-86.4438,449.7331,1.1061,7.1994,87.1061,0.1922,60.5654,45.4543,33.3071,43.5486,136.55685,4.2953593,289080.73,n
1400235.277,441,380.645,183.085,1410.328,380.608,183.061,1410.533,376,386,181,187,1392,1432,814,40,33,4.7244,2.4551,-81.2303,4.035,2.2444,-80.8615,247.3757,0.898,10.7606,290.9556,0.2067,41.9444,34.4832,23.9042,27.2852,137.91479,1.1426801,284903.71,n
1401035.007,7,254.516,345.754,557.608,254.465,345.585,558.498,247,262,340,354,531,586,5210,55,147,7.9824,5.9302,-83.9084,7.4232,5.2421,-89.8837,1315.8384,1.105,0,242.2225,0.1956,93.2191,45.2185,31.2438,0,140.01717,11.851442,-342298.72,n
1401035.009,9,358.817,348.14,556.594,358.69,348.036,556.62,354,365,340,358,529,587,4111,58,122,7.9269,4.8985,-15.7619,7.1812,4.3817,-11.3947,981.4745,1.0145,8.38,157.2313,0.195,78.496,38.3577,26.5537,47.4832,138.28009,11.892296,-343680.88,n
1401035.013,15,430.757,472.289,553.049,430.596,472.172,553.276,426,436,468,477,531,572,1482,41,60,5.9967,3.4523,-70.8528,6.0439,3.0987,-68.3094,333.4752,0.8088,0.6385,293.7381,0.1876,46.1795,34.5853,17.5982,38.9524,137.08165,13.961234,-346142.34,n
1401035.016,18,148.054,347.517,559.761,147.975,347.498,560.204,143,152,342,353,534,587,2369,53,70,6.0668,3.7509,31.6557,5.5237,3.2397,25.364,608.8666,0.9579,12.9348,30.3636,0.1942,64.4039,40.4053,29.1125,39.9323,141.79201,11.883327,-341042.83,n
1401035.019,21,83.824,399.407,563.798,83.394,399.21,563.921,77,91,394,406,535,598,5523,63,133,7.5129,5.5847,79.4684,7.3847,4.8877,81.4258,2020.2688,1.8057,34.2054,252.7171,0.2056,132.2148,50.3706,35.9239,48.266,142.86836,12.745184,-338306.46,n
1401035.020,22,501.939,33.874,557.226,501.457,33.805,557.705,497,510,30,38,535,579,1834,44,72,7.5488,3.478,-86.9174,7.5893,3.0976,-85.549,461.7887,1.1652,0,273.425,0.1869,57.695,32.193,22.8691,0,135.90062,6.6550915,-342882.65,n
1401035.022,24,471.695,214.587,561.037,471.061,214.4,559.977,467,480,210,220,535,588,2627,53,80,7.0127,3.6771,-69.4045,6.3375,3.3518,-72.3731,717.6572,1.1116,16.0018,293.0436,0.177,79.1143,42.1382,25.8249,41.4902,136.40722,9.6650131,-341209.6,n
1401035.023,25,73.933,349.326,555.204,74.083,349.285,555.878,68,81,342,356,536,580,2157,44,100,6.8165,6.2598,-15.8321,6.5929,5.3798,21.4016,794.8499,1.3642,28.7715,224.1578,0.2218,77.1721,32.3402,23.8594,29.7804,143.02354,11.913111,-344227.24,n
1401035.030,33,435.962,434.644,557.52,435.662,434.503,557.453,431,442,431,440,536,580,1614,44,57,6.7055,3.3309,-75.9021,6.4529,2.8169,-74.2833,469.722,1.1113,11.876,285.2508,0.1887,61.9744,35.3483,28.647,33.2018,136.99721,13.333402,-343067.68,n
1401035.033,37,230.682,348.899,565.177,230.068,349.129,564.952,226,240,343,355,540,588,2040,48,78,7.9296,4.8939,80.6639,7.0417,4.1983,74.4667,590.8922,1.2403,47.8478,239.1108,0.186,70.3376,37.8479,26.6854,9.4792,140.42378,11.910507,-337547.54,n
1401035.037,41,124.965,347.741,571.688,124.564,347.486,571.701,117,133,342,358,543,602,4405,59,133,7.9869,7.517,-26.8292,8.4433,7.2479,-40.3854,1282.4918,1.2757,0,320.9408,0.1972,97.9909,41.906,26.0696,0,142.18218,11.883131,-332579.43,n
1401035.038,42,350.843,384.261,556.843,350.462,384.012,557.476,347,356,381,388,539,579,970,40,40,5.0188,2.8638,-80.6918,4.3448,2.5937,-74.936,279.6154,1.1417,9.1315,21.979,0.2058,43.6162,30.1763,27.1919,28.1917,138.41722,12.491892,-343051.11,n
1401035.047,57,419.04,346.05,566.481,419.197,345.999,566.062,413,425,343,352,543,587,1548,44,61,6.157,3.578,65.5086,5.7436,3.1989,64.5741,403.0303,0.9209,0,70.4312,0.1922,53.3061,39.4588,24.2426,0,137.27163,11.858346,-336730.68,n
1401035.049,59,359.81,448.243,561.641,360.018,448.319,561.937,356,365,446,452,545,581,680,36,29,4.8439,1.7321,-63.8847,4.3699,1.5689,-67.5365,178.914,0.8042,7.0247,292.7094,0.193,35.5405,31.4826,24.2803,27.5666,138.25796,13.56367,-339767.3,n
1401035.050,60,382.962,350.004,578.495,382.781,349.987,578.142,379,389,345,356,557,601,1640,44,64,6.1959,3.7374,-48.5738,5.2949,3.4244,-55.0304,381.1235,0.9492,5.4687,279.9785,0.1993,47.2273,34.8197,16.5594,35.6494,137.87857,11.924801,-327838.15,n
1401035.056,67,308.109,346.289,577.008,308.218,346.522,576.238,302,315,342,353,550,600,2621,50,89,6.6567,4.6803,-68.0679,7.0652,4.3281,-61.5313,630.4248,1.2128,0,118.5856,0.191,64.4746,35.7209,29.3762,0,139.12128,11.867052,-329239.67,n
1401035.057,68,90.782,346.723,571.307,91.077,347.221,570.888,86,96,342,354,552,592,1373,40,62,7.1585,4.1816,-30.0784,7.8598,3.7615,-31.1879,379.8483,1.011,4.8496,150.0829,0.2051,49.9761,33.4772,22.039,35.6782,142.74031,11.878713,-333178,n
1401035.061,73,61.206,346.574,569.445,61.323,346.548,569.319,57,66,343,351,547,595,1543,48,53,4.7059,3.9186,-62.0645,4.5261,3.4583,-76.3676,355.51,0.8054,0,92.5862,0.2026,44.6677,40.425,26.3007,0,143.2362,11.867482,-334333.07,n
1401035.077,110,395.697,347.766,580.42,395.564,347.908,579.987,391,402,343,353,557,603,1791,46,71,5.4494,4.3646,71.4977,5.5953,4.0876,63.3691,408.0508,0.9057,21.3529,51.8343,0.1941,49.6722,28.8453,22.7064,23.0798,137.66552,11.890161,-326480.25,n
1401035.227,387,21.67,492.863,1059.723,21.692,493.055,1059.753,18,27,486,501,1042,1080,2396,38,97,7.8729,3.6345,20.6361,7.1375,3.3285,18.8715,531.9548,0.7274,8.0063,26.2057,0.1843,58.9561,31.9054,21.999,32.475,143.89673,14.309281,26686.95,n
1401035.240,407,480.41,478.468,1071.561,480.55,478.549,1070.875,473,487,475,482,1052,1093,1813,41,67,6.8676,3.1256,77.3297,6.0408,2.9398,78.1647,399.8293,0.7733,15.0323,93.5788,0.1925,48.7709,30.4783,24.4156,28.1637,136.24908,14.067515,34873.617,n
1401035.247,415,230.875,412.354,1096.225,230.765,412.365,1095.932,224,240,409,417,1078,1115,2009,37,90,7.8936,3.5139,73.7161,7.0639,3.1773,74.44,472.2902,0.8193,22.4031,308.5232,0.1842,57.203,28.1409,18.7416,25.0906,140.41216,12.964445,53318.643,n
1401035.255,425,493.162,428.057,1131.775,493.16,428.177,1131.49,486,499,423,435,1114,1149,2193,35,111,6.868,5.1391,65.3692,6.0873,4.787,67.014,480.1091,0.8766,12.8187,128.7627,0.1819,56.3525,25.2488,16.3671,25.4268,136.03891,13.227971,79493.978,n
1401035.256,426,480.75,449.56,1118.344,480.63,449.612,1118.543,476,486,443,457,1101,1137,1719,36,82,7.5159,3.521,34.2004,6.7328,3.2015,33.7144,370.8151,0.8971,0,205.1365,0.1794,49.8564,28.2736,22.6395,0,136.24774,13.585226,69963.222,n
1401035.258,430,238.137,496.088,1116.295,237.999,495.725,1116.933,234,244,489,501,1103,1139,614,36,50,7.2217,2.5538,-34.5747,6.7313,2.5085,-34.4379,138.8918,0.8049,5.4799,133.901,0.1806,31.0903,29.2275,22.4464,28.5327,140.2916,14.353786,68778.427,n
1401035.259,431,174.368,454.965,1135.327,174.349,455.003,1135.783,168,180,448,463,1112,1159,2985,47,106,7.6084,4.1019,30.0553,6.7662,3.8616,30.1331,632.8803,0.8479,36.5859,65.7377,0.1999,57.9554,35.6548,22.6679,22.4442,141.35245,13.675076,82654.003,n
1401035.262,434,78.568,63.037,1122.854,78.567,63.01,1122.939,73,86,58,68,1105,1144,2219,39,93,5.9091,4.5984,-86.6351,5.5153,4.1536,-85.4094,453.7415,0.807,32.7123,268.4122,0.1857,51.8711,29.0253,17.5925,16.6954,142.94881,7.1418493,73199.62,n
1401035.265,437,291.951,85.831,1157.66,291.924,85.977,1157.185,288,298,80,92,1142,1177,1139,35,60,7.1941,2.4248,-38.3366,6.581,2.2725,-38.9045,239.1404,0.7551,5.8076,139.7616,0.183,38.7182,30.4006,23.4469,30.5954,139.39285,7.5246281,98408.808,n
1401035.268,440,240.387,53.983,1130.679,240.248,53.951,1130.612,236,246,49,60,1108,1156,1761,48,69,4.9365,4.2332,-63.0688,4.261,4.1603,-54.6393,368.0544,0.9029,14.2512,343.4859,0.2148,40.8311,33.2571,16.9333,28.9639,140.25412,6.9908673,78847.901,n
1401035.276,448,311.162,367.81,1167.154,311.395,367.726,1167.743,307,317,365,372,1151,1185,754,34,50,5.2282,2.7586,74.9106,4.9047,2.3735,72.5755,177.2325,0.7775,0,239.2336,0.1769,36.4855,26.932,16.436,0,139.06834,12.220454,106180.37,n
1401035.285,457,500.625,348.903,1405.535,500.775,349.109,1405.205,495,505,342,355,1378,1430,2370,52,77,6.5478,4.3813,4.8162,6.0943,3.6856,0.0473,635.9787,1.3019,13.0236,165.5662,0.195,67.0018,41.0493,27.8087,37.7624,135.91199,11.910168,280981.86,n
1401035.287,459,134.762,399.587,1407.282,134.78,399.885,1407.357,127,142,396,404,1378,1436,4025,58,102,7.7146,4.1329,-83.8747,6.9256,3.9253,-86.3714,1180.993,1.2931,0,96.4568,0.1856,100.2953,44.2053,26.5243,0,142.01192,12.756444,282565.9,n
1401035.289,461,224.734,399.821,1404.372,224.682,399.659,1404.347,221,231,394,406,1385,1429,2254,44,84,5.7287,4.9013,-11.2458,5.3018,4.8389,-3.5029,484.7915,0.8258,36.6086,253.5663,0.1912,53.4124,36.892,28.2994,11.6257,140.51356,12.752681,280350.47,n
1401035.293,465,261.616,399.478,1410.101,261.543,399.323,1409.855,255,269,396,404,1386,1437,2366,51,71,7.2341,3.2845,82.5017,7.1078,2.8758,81.2498,637.8846,1.2224,0,75.7605,0.1964,66.7594,42.421,32.6474,0,139.8992,12.747079,284404.7,n
1401035.294,466,129.761,346.99,1411.226,129.452,347.312,1412.245,127,134,344,351,1389,1438,716,49,28,4.7056,2.1124,48.6517,4.8082,1.9768,53.2971,230.7113,1.0138,8.2389,56.0592,0.1887,45.6815,45.2782,22.5554,31.7422,142.10072,11.88022,286164.16,n
1401835.002,3,420.687,37.275,559.096,420.058,37.171,559.309,416,428,32,43,532,587,2655,55,83,6.2657,5.1082,-67.1024,5.298,4.9323,-0.4509,707.08,1.0064,19.9183,25.0942,0.1861,73.7435,43.3406,29.4158,31.9314,137.25729,14.711219,-341701.62,n
1401835.003,4,410.854,117.658,558.383,410.684,117.625,558.582,403,417,112,126,532,583,4261,51,131,7.3325,6.3325,-55.8808,7.6954,5.3923,-69.4413,1046.6614,0.9373,61.1089,104.223,0.1847,86.8183,39.7331,30.3685,16.8601,137.41351,16.052119,-342236.46,n
1401835.004,5,367.92,36.031,554.291,367.479,36.208,555.354,365,372,32,41,533,580,1254,47,47,4.6619,3.2194,19.4524,4.2774,2.7888,41.7397,318.56,0.9962,24.3597,58.1713,0.1845,48.7507,32.3058,20.6817,13.3613,138.13359,14.695165,-344612.7,n
1401835.005,6,418.221,54.65,556.338,417.722,54.757,555.829,414,425,51,59,534,581,1487,47,54,6.543,2.9121,74.6908,5.5915,2.6219,75.1704,379.7991,0.8584,9.2623,68.5697,0.1848,53.294,38.6649,15.241,38.5008,137.29622,15.004309,-344263.4,n
1401835.009,10,415.911,72.128,555.405,415.507,72.097,555.156,412,421,69,75,537,577,973,40,43,5.3161,2.8024,85.3796,4.9381,2.565,88.9252,251.2281,0.9228,0,281.6678,0.1845,43.6452,28.264,25.0533,0,137.33313,15.293317,-344758.87,n
1401835.010,11,385.221,116.733,560.829,385.43,116.735,560.445,379,392,111,122,538,586,3523,48,103,6.6905,4.8927,-67.828,7.0303,4.2987,-72.3415,751.4809,0.9094,15.9337,106.1218,0.1857,68.1637,39.6483,28.7961,39.3043,137.83441,16.037279,-340865.4,n
1401835.016,17,42.584,84.492,560.346,42.396,84.364,559.796,39,48,82,88,541,579,853,38,36,5.582,2.3349,-77.0115,5.5024,2.1025,-77.1246,238.838,0.8968,2.0962,283.3612,0.1982,41.2612,29.2854,19.2754,35.598,143.55166,15.49776,-341343.46,n
1401835.017,21,39.585,117.572,563.532,39.453,117.626,563.414,33,45,112,124,540,587,2312,47,86,6.8953,5.0741,82.9034,6.4481,4.3355,85.4296,500.0343,0.7863,19.8126,266.742,0.1681,61.8735,38.2668,22.7355,30.0772,143.60072,16.052135,-338679.63,n
1401835.020,24,382.132,102.315,559.537,382.007,102.369,560.016,377,389,98,108,543,580,1618,37,78,6.4905,4.4299,59.854,5.9575,4.1917,55.733,332.5837,1.0343,0,235.9759,0.1924,42.9668,31.7465,24.7255,0,137.89146,15.797844,-341181.38,n
1401835.251,446,239.551,95.937,1069.271,239.543,96.033,1069.326,235,245,90,102,1049,1090,1623,41,87,6.3434,4.0043,-26.9938,6.3035,3.5569,-25.3945,359.5911,0.8299,0,175.5962,0.1833,48.6955,32.3126,20.2048,0,140.26587,15.692256,33733.399,n
1401835.255,451,177.157,50.801,1112.527,177.227,50.552,1111.875,174,181,45,57,1097,1129,1099,32,55,6.6118,2.5538,11.9691,6.286,2.3185,13.6104,239.5354,0.7679,23.4798,14.3396,0.1908,37.8782,24.7514,17.1087,11.6978,141.30447,14.934232,65054.518,n
1401835.261,459,319.389,78.998,1099.637,319.362,78.994,1099.748,316,326,75,82,1084,1117,568,33,34,6.0358,2.0073,62.9169,5.2449,1.7713,64.3757,138.3936,0.783,4.8293,240.3502,0.1723,33.6926,27.5269,19.6371,27.1326,138.93555,15.408271,56128.205,n
1401835.269,469,507.93,169.608,1057.313,508.152,169.656,1056.662,503,512,162,177,1038,1080,2552,42,90,7.8594,3.5797,21.3457,6.8782,3.2508,22.9347,699.5683,0.8396,32.1247,39.2066,0.16,86.555,34.992,24.1541,24.0106,135.78905,16.919293,24411.57,n
1401835.273,475,21.705,13.16,1058.658,21.71,13.222,1058.831,18,26,7,21,1041,1077,1884,36,79,7.3797,3.4033,19.2895,6.6681,2.9886,17.5684,404.5036,0.6995,1.5327,21.0089,0.1541,60.4723,28.6834,21.3333,32.9247,143.89643,14.312055,26007.731,n
1401835.291,496,238.099,15.931,1118.355,237.966,15.604,1119.086,234,245,8,22,1103,1142,899,39,67,7.8997,3.059,-32.7006,7.8771,2.8764,-31.9808,204.918,0.8041,2.4055,135.2592,0.1779,38.4135,33.0343,22.4477,36.6261,140.29216,14.351754,70363.387,n
1401835.301,507,409.953,117.186,1401.685,409.837,117.184,1401.4,405,418,114,122,1382,1422,1708,40,66,6.5058,3.3053,78.0033,6.357,2.9252,77.0644,410.3665,1.1441,20.7558,69.6709,0.1846,53.8021,33.5123,24.3828,24.5958,137.42764,16.04477,278180.61,n
1402635.032,51,218.541,355.349,919.003,218.686,355.282,919.608,215,223,352,359,903,934,867,31,41,4.6995,2.7125,56.6035,4.2869,2.5348,61.4814,224.3692,1.0877,8.9482,72.61,0.2239,34.0267,25.4774,15.7827,25.1401,140.6135,28.013082,-76477.458,n
1402635.033,54,236.677,337.213,924.046,236.732,337.282,924.31,233,241,333,342,907,943,1206,36,53,4.9559,3.1608,37.1853,4.5314,2.8271,41.6089,298.1617,0.9253,9.1612,30.5734,0.1855,46.2925,29.8811,22.1877,25.0292,140.31273,27.71309,-73015.73,n
1402635.051,85,237.927,247.218,945.463,237.924,246.902,946.048,232,246,240,255,929,964,2795,35,138,7.4902,6.045,-15.3585,6.2098,5.114,-4.7428,907.6684,0.9121,0,3.7728,0.1917,89.5564,25.2597,16.5937,0,140.29285,26.206744,-57013.999,n
1402635.054,88,166.35,266.559,929.166,166.239,266.603,929.133,161,171,263,272,913,948,1285,35,62,5.6236,3.5883,-49.0842,4.789,3.2464,-44.1085,336.2059,0.7911,14.1381,131.1517,0.183,51.2489,26.7349,23.0792,25.7828,141.48761,26.5351,-69465.76,n
1402635.070,112,322.237,477.592,971.528,322.229,477.51,972.096,317,329,472,484,949,993,3064,44,108,5.92,5.5948,-0.9234,5.2309,4.8779,24.6185,950.696,0.9969,40.8181,205.8652,0.2147,79.993,35.9894,19.2704,21.538,138.88777,30.050231,-37839.878,n
1402635.082,129,375.292,347.068,971.997,375.295,347.038,972.173,370,381,342,354,954,991,2302,37,94,6.1574,4.8651,30.0962,5.4244,4.4493,34.4305,652.4339,0.8488,9.4165,204.1344,0.1758,77.3416,28.7776,19.2536,30.7787,138.00333,27.875689,-37782.64,n
1402635.145,228,251.656,36.432,1074.759,251.705,36.466,1074.765,244,258,34,41,1052,1096,1864,44,69,6.6247,3.3578,-89.9154,5.5595,2.8973,86.8287,441.4942,0.955,25.8395,92.9808,0.1674,61.0864,34.5453,15.4093,15.2702,140.06316,22.699484,37737.52,n
1402635.195,295,397.632,207.242,1051.552,397.802,207.099,1051.008,393,404,204,211,1036,1068,987,32,50,5.175,2.8208,78.4729,4.789,2.6074,75.7962,204.7669,0.7545,0,203.0839,0.1774,36.7491,25.6539,17.0355,0,137.62822,25.543375,20249.274,n
1402635.220,341,12.432,451.255,1094.251,12.536,451.209,1093.991,5,18,443,458,1077,1115,2925,38,130,7.5627,5.6157,24.9496,6.8124,4.9486,17.5698,628.6645,0.786,28.6837,190.985,0.1849,62.8722,27.7773,16.9164,21.9715,144.04934,29.611873,51890.125,n
1402635.230,358,7.195,279.089,1081.561,7.235,279.045,1081.918,3,12,275,284,1061,1102,1736,41,68,4.847,4.2304,35.844,4.4239,3.8226,14.6654,348.7155,0.7022,15.5481,108.8822,0.1508,55.5145,29.4608,24.732,25.6618,144.13768,26.742469,43002.54,n
1403435.014,21,65.873,372.533,919.161,65.83,372.439,918.921,61,71,369,378,905,937,942,32,53,5.1682,3.0893,-46.1108,4.8328,2.8626,-41.2377,180.815,0.6764,6.6244,0.7045,0.1988,29.6318,25.2645,15.5807,24.8711,143.16109,36.299052,-76983.235,n
1403435.025,33,230.181,201.346,933.786,230.318,201.333,934.094,223,238,196,208,914,955,3940,41,135,7.8251,5.3751,70.6388,7.4839,4.6523,73.1809,814.7436,0.7917,41.4673,65.4147,0.1711,75.876,32.4755,22.0364,21.8828,140.41963,33.447277,-65813.809,n
1403435.029,37,158.862,238.422,943.082,158.858,238.356,943.247,151,167,234,243,923,963,2109,40,102,7.2787,4.706,-86.3814,6.2317,4.2953,-82.3227,453.8303,1.0588,26.9296,82.2259,0.2076,47.6107,30.2266,18.0666,19.3636,141.61063,34.064337,-59075.966,n
1403435.128,199,175.176,233.167,1083.629,175.238,233.245,1083.811,171,180,230,238,1065,1103,1233,38,55,5.0032,3.3456,51.4338,4.706,2.9475,53.6589,280.8912,0.894,3.7316,241.2061,0.2026,39.478,23.4261,21.3146,34.1724,141.33762,33.979149,44395.967,n
1403435.149,237,126.058,268.243,1065.397,125.941,268.242,1064.732,120,133,263,274,1044,1091,3389,47,125,7.0813,5.3765,69.5832,6.4375,4.6234,68.7841,827.7933,1.2854,52.1605,243.5033,0.1889,75.2641,29.9219,20.3514,18.2887,142.15924,34.562438,30351.606,n
1403435.167,265,201.322,341.819,1150.98,201.238,341.867,1151.074,197,206,339,346,1137,1166,637,29,40,5.1695,2.2996,58.6441,5.0295,2.0888,58.2756,141.3993,0.8103,7.7652,55.5581,0.1917,29.2245,20.6897,15.8185,19.0769,140.90428,35.789523,93910.035,n
1403435.171,271,502.671,384.678,1125.984,502.577,384.698,1126.802,499,509,379,392,1105,1147,2020,42,82,5.9998,4.8678,-0.0392,5.4036,4.1967,5.7303,431.0576,0.9049,0,205.5441,0.2019,47.5098,33.6231,28.7144,0,135.88196,36.503381,76043.107,n
1403435.203,310,415.441,388.699,1126.365,415.347,388.608,1126.284,412,422,386,392,1110,1142,757,32,41,4.8299,2.3967,-73.9403,4.786,2.2201,-68.5966,164.2239,0.7175,0,299.3376,0.1987,30.0424,21.7238,16.0992,0,137.3358,36.568544,75661.791,n
1403435.206,313,271.611,235.368,1228.365,271.46,235.47,1228.456,265,277,232,241,1206,1253,1306,47,71,6.6877,3.398,68.0988,5.3826,3.0171,71.0894,330.6407,1.2059,26.1921,80.0065,0.2505,36.5175,33.3108,17.6703,17.271,139.73392,34.016232,150872.63,n
1403435.207,314,265.246,193.838,1195.249,265.28,193.686,1195.353,261,270,190,201,1176,1214,1531,38,72,5.221,4.2627,-33.1736,4.4656,3.6773,-54.3461,345.6727,1.0332,15.328,72.6211,0.1592,55.4996,26.5936,15.8375,23.6777,139.83692,33.319828,126504.73,n
1560235.124,205,461.899,359.717,1056.8,461.866,359.754,1056.741,459,466,355,366,1035,1078,1699,43,67,5.6992,3.5065,2.7618,4.9915,3.1805,2.0039,417.4298,0.909,7.5497,196.4173,0.1928,52.5325,34.3939,20.3443,35.8163,152.5605,4.0875668,24469.261,n
1560235.143,230,363.511,475.87,1204.011,363.546,475.886,1203.524,356,371,470,483,1182,1226,3328,44,125,7.8429,4.7852,-51.7229,7.0921,4.4823,-47.5734,618.9652,0.8688,23.9826,336.8838,0.1815,59.1266,30.1102,23.8562,25.9513,154.19919,6.0231136,132519.85,n
1560235.151,239,321.509,296.563,1069.304,321.583,296.731,1069.449,318,329,292,302,1050,1087,1424,37,74,5.8952,3.9319,-41.1419,5.2289,3.6979,-43.3505,384.6167,0.8691,19.7153,307.2421,0.21,48.5396,28.8276,17.0841,18.9656,154.89857,3.0371811,33823.853,n
1560235.155,246,326.775,273.26,1077.786,326.724,273.256,1076.605,323,331,268,279,1059,1097,1441,38,64,5.9813,3.0989,-24.4456,5.4347,2.7502,-22.5864,404.2223,0.9475,20.5437,170.4149,0.1986,53.619,29.9557,18.8658,19.7805,154.81289,2.6459415,39092.067,n
1560235.171,267,163.139,286.974,1142.298,163.298,287.029,1142.619,159,169,282,293,1127,1158,1314,31,72,6.0611,3.6864,-42.284,5.9256,3.3799,-44.5379,273.1715,0.7325,17.1153,135.2674,0.1974,38.1692,20.9143,15.7329,17.1374,157.53665,2.8754929,87685.858,n
1561035.015,23,113.504,242.835,943.77,113.536,242.796,943.722,109,119,240,246,931,960,678,29,41,4.5556,2.2361,-64.4559,4.3516,2.2017,-67.9317,157.9052,0.882,6.0794,309.2959,0.2406,25.2051,22.7704,19.2419,22.4619,158.36602,10.138282,-58726.323,n
1561035.016,25,99.95,243.452,944.49,99.924,243.46,944.402,96,106,240,247,929,961,1003,32,56,4.808,3.1864,-74.7722,4.3391,2.9861,-73.0586,248.4767,0.8474,11.8642,286.8373,0.205,38.2805,23.5607,14.6991,21.0489,158.59289,10.14936,-58226.025,n
1561035.030,45,507.143,504.793,953.476,507.537,504.958,954.055,500,512,501,510,938,970,1205,32,68,5.0877,4.0632,-65.6789,4.9259,3.5905,-65.7613,282.9947,1.0736,20.5071,287.9537,0.1828,44.6013,20.9108,16.5185,16.6224,151.79933,14.50766,-51119.872,n
1561035.102,199,316.538,54.136,1057.549,316.528,54.159,1057.758,314,322,48,60,1046,1075,918,29,62,6.7268,2.8568,17.4033,6.1069,2.6788,14.8934,251.7985,1.061,4.0239,10.6907,0.2385,34.8487,22.7088,16.9128,25.2003,154.98281,6.9943234,25218.124,n
1561035.228,411,276.802,84.284,1162.733,276.867,84.319,1163.113,274,281,80,89,1150,1178,686,28,40,4.5715,2.5892,-25.6309,4.4793,2.4615,-23.2573,164.2297,1.0283,8.0319,157.6528,0.2144,29.2473,24.3416,19.526,23.6666,155.64383,7.4970021,102772.5,n
1561835.004,4,62.345,137.697,692.359,61.949,137.703,691.933,56,65,135,141,681,707,145,26,27,6.0867,2.1928,66.5977,4.7492,2.0801,70.1312,74.6424,1.5486,3.8976,245.6302,0.2419,25.6269,17.4234,16.5173,17.6141,159.22581,16.386751,-244074.32,n
1561835.014,18,54.585,106.81,547.842,54.762,106.705,547.744,51,62,103,110,532,565,805,33,43,6.436,2.2008,70.5908,5.0785,2.1479,73.1005,164.4843,0.8096,5.9945,356.6053,0.1966,29.4916,25.6382,18.4183,25.0054,159.3456,15.870114,-350214.55,n
1561835.023,34,450.266,81.739,916.55,450.27,81.84,916.981,446,455,78,88,900,929,763,29,54,4.7474,2.7065,-73.3513,4.4021,2.8154,-74.6347,183.1542,0.9143,8.1907,298.9237,0.2373,27.9468,22.0015,16.1994,21.7981,152.75378,15.455691,-78411.188,n
1561835.062,98,479.15,248.866,966.819,479.056,248.56,968.044,472,490,241,257,948,985,3228,37,155,7.9827,7.5424,-12.4523,7.3014,6.1816,-16.292,820.2285,0.8568,64.5492,184.1266,0.198,72.9259,30.1971,17.6011,13.8227,152.27402,18.234375,-40822.561,n
1562635.163,296,498.785,290.585,1121.626,498.748,290.599,1121.239,495,505,286,296,1104,1144,2030,40,85,5.4838,4.9226,-57.1252,4.9867,4.3931,-68.6054,377.5595,0.7512,1.8552,8.0907,0.177,47.3501,30.3701,15.7624,37.4258,151.9458,26.93503,71948.001,n
1563435.016,26,305.198,168.901,897.468,305.146,168.758,897.776,300,312,164,174,877,917,2010,40,97,6.1694,4.8888,-58.8574,5.962,4.2667,-52.0884,512.4775,0.8914,0,144.0892,0.2029,56.3301,30.5745,16.9726,0,155.17251,32.904362,-92548.113,n
1563435.035,59,140.62,275.976,931.738,140.515,276.075,932.675,135,147,272,281,918,947,1265,29,78,6.0107,4.0613,73.7295,5.2964,3.695,77.447,400.1382,0.8681,18.7912,303.7509,0.2228,50.5036,22.1919,15.0267,20.3295,157.91638,34.692988,-66858.674,n
