id,id_old,x_geo [pixels],y_geo [pixels],z_geo [pixels],x [pixels],y [pixels],z [pixels],x_min [pixels],x_max [pixels],y_min [pixels],y_max [pixels],z_min [pixels],z_max [pixels],n_pix,n_chan [channels],n_los [pixels],ell3s_maj [pixels],ell3s_min [pixels],ell3s_pa [deg],ell_maj [pixels],ell_min [pixels],ell_pa [deg],f_int [K],f_peak [K],f_wm50 [K],kin_pa [deg],rms [K],snr_int,w20 [channels],w50 [channels],wm50 [channels],ra [deg],dec [deg],vopt [m/s],y/n/m,notes,"AGCnr, Name",ALFALFA notes,cube notes
520235.037,62,183.034,303.467,861.505,183.306,303.351,860.692,177,190,297,309,844,882,2083,38,92,7.7069,3.9737,51.0704,7.0388,3.3104,55.4572,874.5463,2.5942,35.7659,38.542,0.2356,81.3441,29.3008,18.0274,25.2123,53.203242,3.1475137,-119846.69,n,,,,
520235.038,63,265.085,83.918,734.971,265.157,83.941,734.979,262,268,78,89,724,753,316,29,36,6.2877,2.0605,8.9642,4.9634,1.8269,6.5074,210.3107,2.2183,14.0346,8.5582,0.3934,30.3164,27.1154,24.8973,27.0006,51.839046,-0.50932338,-212387.15,n,,,,
520235.039,64,231.459,429.361,713.186,231.5,429.259,713.591,225,239,426,434,692,737,2643,45,92,6.9825,4.1387,83.6735,5.9818,3.4827,82.9981,1147.3409,1.3953,37.1906,262.961,0.2297,97.1721,36.5694,23.8546,29.5769,52.400005,5.24599,-228130.79,y,,,,
520235.053,80,116.783,394.729,956.463,116.731,394.678,956.32,112,122,391,399,941,973,1090,32,55,4.4664,3.714,-65.4363,4.0182,3.3152,-82.8924,368.9803,1.0762,10.1981,138.9737,0.2258,49.487,27.2361,17.7597,27.0705,54.312825,4.6696307,-49452.753,n,,,,
520235.199,299,170.593,101.685,1049.852,170.671,101.964,1047.162,167,175,95,108,1037,1061,982,24,79,5.2738,1.7167,1.9587,4.9033,1.7792,2.3642,3091.2938,12.3744,205.907,182.4955,0.5885,167.6382,18.359,15.8493,16.346,53.413813,-0.20893232,17418.08,n,,,,
520235.225,338,224.195,292.666,1233.565,224.177,292.771,1233.401,221,230,290,295,1218,1254,308,36,31,4.9494,1.9736,-81.1152,4.2264,1.642,-82.431,234.0816,1.6193,6.985,100.77,0.3916,34.0589,34.5722,30.8341,34.6708,52.522048,2.9711793,154512.96,n,,,,
520235.243,367,110.249,178.836,1366.767,110.438,178.976,1367.441,105,115,173,184,1341,1393,1699,52,62,7.0663,2.5233,-32.0283,5.8239,2.3316,-39.3267,1696.3377,3.998,38.516,323.378,0.3139,131.0893,46.2745,29.902,41.4414,54.417713,1.0746002,253182.77,n,,,,
520235.247,375,225.575,442.388,1237.181,225.675,442.735,1236.91,223,229,438,447,1215,1256,779,41,36,5.2213,2.0354,-22.0328,4.2398,1.6089,-14.8004,789.9672,3.8768,26.575,162.3265,0.3269,86.584,31.4119,27.211,30.7117,52.497084,5.4705869,157096.02,n,,,,
520235.271,414,175.608,298.065,1725.17,175.671,298.115,1724.784,174,179,293,303,1705,1743,658,38,34,5.0411,2.2357,-3.5458,4.5871,1.9507,-3.9912,207.8913,1.131,9.8889,169.8761,0.2134,37.9759,28.0744,15.797,26.8091,53.330489,3.0602455,516231.53,n,,,,
521035.003,3,171.817,411.456,213.325,171.851,411.411,213.03,168,178,410,415,179,246,1150,67,34,5.0097,2.1997,84.9209,4.2959,1.9435,85.1223,253.2027,0.4702,3.5193,270.9931,0.1238,60.3009,49.1016,29.3941,52.1134,53.393893,12.948549,-596605.51,n,,,,
521035.004,4,253.314,114.114,413.822,253.359,114.033,412.97,252,258,110,120,388,449,1154,61,38,4.8396,2.2848,10.7874,4.1023,2.1126,4.347,306.9917,1.2035,7.4753,181.7364,0.2584,34.9784,52.8512,28.8714,48.461,52.035433,7.9922381,-449424.79,n,,,,
521035.013,17,246.139,338.775,623.373,246.023,338.455,623.478,243,250,333,345,609,638,1028,29,55,5.833,2.9643,-15.3663,5.5191,2.6696,-13.3385,292.4294,1.0721,17.8726,167.3164,0.2284,39.9279,25.9483,17.4921,17.8277,52.157692,11.732609,-294465.59,n,,,,
521035.016,20,387.726,501.909,613.344,387.645,501.814,613.335,385,392,497,509,597,629,1226,32,65,5.9863,3.3724,-4.3856,5.5247,2.8489,-0.7667,401.1041,1.0811,37.3602,8.4157,0.2018,56.7632,23.5568,16.6139,15.1801,49.797318,14.455263,-301931.47,m,,,,
521035.018,22,273.19,324.867,634.543,273.298,324.951,634.833,266,280,320,330,615,654,2095,39,91,7.8304,3.8018,-67.3791,6.2946,3.4423,-70.0036,731.1521,1.1286,45.8004,126.3097,0.2262,70.624,30.4159,18.2123,17.8324,51.703114,11.507544,-286106.56,n,,,,
521035.022,26,246.911,318.382,639.162,246.445,318.506,638.601,244,252,313,325,616,656,841,40,66,5.4922,3.7602,15.9115,5.0807,3.3774,14.0715,401.7923,2.0216,14.6357,13.6681,0.2463,56.2621,26.9698,23.9997,26.892,52.150653,11.40013,-283333.15,n,,,,
521035.025,30,345.9,212.276,632.132,345.86,212.268,632.52,342,351,209,217,620,647,627,27,42,5.26,2.5641,51.2391,4.8698,2.2707,49.9208,206.8241,0.8242,0,52.1322,0.1993,41.4388,23.1376,17.4855,0,50.493744,9.6294816,-287809.6,n,,,,
521035.031,37,246.171,364.801,654.807,246.157,364.765,654.468,243,250,360,370,632,677,1489,45,57,5.1089,3.3921,1.8107,4.6272,2.8679,-1.2987,439.4192,0.8886,11.0848,173.6926,0.2196,51.8521,37.7342,20.6706,32.612,52.155457,12.171107,-271652.69,n,,,,
521035.037,43,74.682,266.024,665.12,74.672,266.035,664.884,69,80,262,272,643,690,1709,47,68,6.3034,3.3632,-52.6335,5.2913,2.9338,-48.7029,601.3476,1.1052,1.7269,319.6081,0.1968,73.9066,37.1254,23.7459,46.404,55.013558,10.525603,-263985.37,m,,,,
521035.041,47,293.132,393.372,661.359,293.291,393.222,661.315,289,301,387,400,644,678,1749,34,92,7.0591,4.2661,-41.8603,5.7676,3.5739,-40.358,575.4686,0.9642,15.6526,343.2666,0.2143,64.2069,24.5005,17.2438,24.2812,51.369884,12.645388,-266612.71,n,,,,
521035.045,52,449.047,41.883,696.128,449.129,41.917,696.726,443,454,33,48,675,717,1926,42,88,6.7741,4.0568,38.901,5.5632,3.5339,42.2853,691.8357,1.2118,0,24.707,0.2079,75.8382,33.8167,23.491,0,48.772584,6.7902978,-240545.58,n,,,,
521035.048,55,465.75,494.264,682.044,465.63,494.304,682.266,461,471,491,499,659,704,1503,45,54,4.7164,3.5731,67.9042,4.1242,3.0002,68.2358,453.6395,0.9544,2.1786,5.6382,0.2028,57.6847,37.489,23.7988,42.9891,48.497573,14.330087,-251190.13,m,,,,
521035.052,59,503.102,31.82,689.478,502.941,31.818,688.766,498,509,28,37,673,708,1493,35,76,6.1672,3.7059,63.552,5.4622,3.2702,63.0443,546.4338,1.0743,26.2009,251.7472,0.2211,63.9658,29.1164,22.6293,23.1514,47.875718,6.6219744,-246405.01,n,,,,
521035.057,65,147.695,497.12,730.638,147.726,497.236,730.06,143,153,492,504,709,752,2279,43,92,6.1176,4.5737,-24.4997,5.2296,4.0307,-19.877,729.2298,1.0463,6.388,282.6076,0.1853,82.4468,36.6212,27.2169,38.2805,53.795979,14.378967,-216007.77,n,,,,
521035.08,106,41.615,390.839,908.043,41.607,390.895,908.117,36,46,383,397,895,925,1630,30,91,6.6409,4.541,7.8397,6.2025,4.0229,9.0949,510.9092,1.0099,14.3922,358.7234,0.2089,60.5823,21.5193,15.9375,21.4439,55.564641,12.606611,-84935.853,n,,,,
521035.082,108,19.188,371.712,922.625,19.161,371.798,922.685,15,25,366,377,902,948,2060,46,80,5.0263,4.9717,-10.6878,4.5662,4.1684,52.9047,588.3452,0.9421,0,63.576,0.2011,64.4689,34.7683,19.5949,0,55.938735,12.288332,-74212.545,n,,,,
521035.089,117,237.32,128.159,973.171,237.46,128.169,973.659,230,244,124,132,950,1001,2329,51,78,7.0901,3.492,76.2267,6.147,3.1257,76.2795,703.8099,0.9564,9.5985,264.2153,0.2205,66.1389,41.7318,29.5735,42.3736,52.300417,8.2278383,-36689.251,n,,,,
521035.093,121,432.211,217.224,959.156,432.203,217.237,959.053,427,438,214,221,947,970,687,23,53,5.3284,3.0485,-70.4271,4.5564,2.7762,-64.6861,234.2534,0.9563,14.4667,145.6343,0.2056,43.478,18.5353,14.9769,15.6457,49.054693,9.712303,-47441.156,n,,,,
521835.012,18,472.993,22.812,617.296,472.907,22.743,617.326,469,478,20,27,597,639,1482,42,54,4.8255,3.5429,-73.0437,4.4022,3.1474,-72.8271,295.9772,0.416,3.4217,113.968,0.0777,98.9665,35.1866,22.8411,37.3235,48.376284,14.470743,-298993.74,n,,,,
521835.013,19,329.884,25.576,633.179,330.001,25.603,632.757,325,337,22,30,609,658,2066,49,74,6.0514,3.9108,-69.9433,5.1776,3.6989,-66.9164,441.599,1.0327,10.9965,86.8224,0.1772,54.8284,40.3052,19.9201,40.2815,50.758064,14.518419,-287634.83,n,,,,
521835.014,20,252.866,216.176,633.352,252.744,216.243,633.543,246,260,212,222,621,647,1884,26,109,6.6552,4.7148,84.2118,6.521,4.4253,85.1326,447.5379,0.8939,15.706,65.9534,0.2111,48.8339,21.8087,16.2476,21.4765,52.045681,17.695755,-287056.36,n,,,,
521835.015,22,338.88,238.937,639.257,338.952,238.932,639.465,330,346,234,247,624,659,2118,35,127,7.6388,5.6748,76.6361,7.5184,5.1011,75.1758,553.8685,1.2342,22.0761,251.7978,0.2148,56.0249,23.894,17.2425,22.9363,50.608881,18.073897,-282696.69,n,,,,
521835.019,26,358.284,250.213,656.132,358.327,250.273,656.871,352,366,247,254,637,675,1800,38,80,6.7238,3.6754,88.7455,6.0104,3.4058,-87.5269,389.0104,0.8686,15.887,96.7414,0.2042,44.8966,28.1754,19.32,25.5387,50.28595,18.262922,-269884.33,n,,,,
521835.02,27,189.006,58.18,654.874,188.97,58.096,654.657,186,194,54,65,638,674,1109,36,57,5.8459,2.7136,-23.8504,5.4543,2.5932,-26.6671,234.9071,0.7828,3.4988,140.497,0.1847,38.1857,22.8493,17.0896,31.6884,53.108572,15.059958,-271513.85,n,,,,
521835.021,28,361.047,138.52,653.52,361.134,138.277,653.471,357,368,134,143,633,673,1709,40,71,5.2601,4.0338,-88.5128,4.3845,3.8566,78.6877,408.8577,0.8956,10.7151,340.7286,0.1697,58.2953,30.5355,20.243,28.4807,50.239172,16.39632,-272387,n,,,,
521835.023,30,239.874,203.172,652.172,239.757,203.35,651.937,236,246,197,210,635,672,1893,37,95,6.2257,4.3197,-2.135,5.3667,3.8661,0.685,516.3987,1.0651,27.7909,4.4684,0.2063,57.5209,24.5445,16.0433,21.3299,52.262133,17.480876,-273516.35,n,,,,
521835.028,35,464.042,15.299,679.819,463.997,15.244,680.127,460,470,12,19,656,703,1502,47,52,5.04,3.2261,67.5549,4.3796,2.9005,68.7153,294.6444,0.4391,4.1349,226.1469,0.0836,90.9608,37.2924,24.5726,38.7409,48.524786,14.345766,-252764.64,n,,,,
521835.03,37,131.625,34.422,732.763,131.65,34.397,733.125,127,138,30,41,711,755,2270,44,81,5.059,4.8735,-72.6822,4.6186,4.2868,-86.6746,512.1217,0.7467,0,292.2531,0.1706,63.0137,36.2078,25.5841,0,54.063908,14.664974,-213751.94,n,,,,
521835.031,38,489.7,99.742,803.808,489.584,99.831,804.118,486,494,98,103,779,832,1037,53,31,4.2526,2.3503,-87.6717,3.8438,2.0729,-85.2522,225.1505,0.7877,5.2613,268.8513,0.1317,53.0764,41.6544,32.3117,39.1631,48.098342,15.755551,-161492.28,n,,,,
521835.034,41,147.879,17.617,731.333,147.837,17.659,730.731,142,155,11,26,705,757,3984,52,133,7.2959,5.6047,-30.3628,6.2555,4.79,-21.6064,968.4322,0.9933,0,303.3277,0.1688,90.9016,40.3446,28.8716,0,53.794126,14.386008,-215514.06,n,,,,
521835.041,50,251.553,51.927,822.563,251.297,51.875,823.567,246,256,48,56,803,841,689,38,50,6.1426,3.8771,-84.5436,5.7585,3.6011,-82.1383,161.1764,0.8216,3.4119,115.0749,0.2138,28.7231,33.4709,23.7927,34.8362,52.069788,14.956275,-147175.21,n,,,,
521835.043,52,483.101,140.775,818.271,483.194,140.889,817.857,480,487,135,145,792,848,1386,56,43,4.7148,3.1643,-10.7766,4.2795,3.0256,-16.634,321.0495,1.2349,9.0021,161.9695,0.1563,55.1696,42.2817,27.3937,38.6509,48.20484,16.439857,-151378.74,n,,,,
521835.05,61,30.434,110.977,836.505,30.469,111.07,836.107,29,34,107,116,825,852,558,27,33,4.457,2.1929,6.4686,4.1237,1.9724,8.5195,130.4566,0.7449,0,21.746,0.1871,29.5183,24.3425,17.9048,0,55.750271,15.942857,-137943.94,n,,,,
521835.052,66,40.891,110.014,850.884,41.034,110.123,852.429,38,44,108,114,833,869,276,36,22,4.1344,1.9851,-61.2352,3.9271,2.0346,-63.1387,58.4786,0.9104,2.1438,310.5627,0.1903,18.4988,31.8628,22.8572,31.6055,55.574188,15.927078,-125929.52,n,,,,
521835.054,69,365.622,104.213,850.261,365.525,104.038,850.292,360,372,98,111,837,863,1383,26,92,5.8627,4.7538,26.1724,5.4821,4.4355,17.1457,371.4418,1.0767,18.2657,37.173,0.2034,49.1152,19.3494,15.8468,18.241,50.165998,15.825664,-127502.21,n,,,,
521835.055,73,369.834,120.758,858.385,369.943,120.9,859.046,366,375,114,129,839,877,1658,38,78,7.261,3.2859,-26.3658,6.0816,2.9713,-27.0618,429.097,0.7873,34.163,358.1938,0.1878,56.1273,26.6398,17.5428,14.9425,50.092359,16.106705,-121058.63,n,,,,
521835.081,123,84.193,506.762,955.984,84.558,506.797,956.245,75,91,501,512,941,972,1783,31,103,7.3071,5.2546,-72.0876,6.0262,4.4366,-56.5981,607.6145,1.1865,76.9741,339.0308,0.2267,63.4829,22.4004,17.5103,0.7078,54.848778,22.538329,-49508.286,n,edge,,,
521835.196,325,508.07,138.441,1079.106,508.137,138.385,1079.124,506,511,135,143,1058,1104,758,46,29,4.0641,2.2121,18.4661,4.0622,1.9177,24.5215,145.0745,0.6801,0,216.2936,0.1687,31.2346,36.8528,27.1719,0,47.789115,16.398116,40945.759,n,,,,
522635.037,48,194.157,235.301,934.393,194.097,235.119,935.556,190,198,230,242,914,956,1117,42,56,6.5443,2.8192,-28.5378,5.9134,2.7596,-29.1258,241.8053,1.0036,8.0824,308.2743,0.2079,34.8071,37.2569,24.5913,35.8912,53.023124,26.010377,-64737.771,n,,,,
522635.044,56,55.382,103.58,944.405,55.422,103.508,944.7,51,60,100,107,929,959,662,30,38,5.5345,1.9613,-68.9178,5.0776,1.9937,-71.8668,149.4795,0.8778,6.6922,101.3021,0.2029,28.6371,22.6267,19.9145,22.1383,55.334378,23.81685,-58006.417,n,,,,
522635.25,418,154.962,432.617,1064.498,155.05,432.449,1063.521,147,165,426,440,1050,1082,2928,32,169,7.9151,6.018,75.118,6.9364,5.3198,69.841,985.9901,1.4941,0,275.6303,0.2334,78.0819,22.3138,15.2182,0,53.673914,29.299211,29460.281,n,,,,
523435.001,1,410.697,308.838,793.132,410.722,308.97,793.163,405,418,304,314,772,814,2473,42,100,6.7689,4.1829,80.2006,6.2273,3.9549,80.0157,555.7415,0.9809,29.0595,269.9082,0.2068,54.0284,28.138,15.1738,17.297,49.412706,35.241245,-169556.4,m,,,,
600235.018,48,204.397,368.919,507.637,204.398,369.27,510.006,199,209,363,374,479,546,2647,67,83,5.6348,4.9286,46.3167,4.6014,4.3896,75.5562,1013.3578,1.2032,13.6013,283.5568,0.2007,98.132,54.583,42.4629,54.1051,60.851698,4.2461743,-377994.31,n,-380 km/s cluster,,,
600235.029,61,350.488,299.073,501.94,350.922,298.934,502.362,345,357,293,306,477,529,2858,52,99,5.8731,5.4884,46.28,5.7831,4.7548,60.0958,1085.7924,1.7811,33.8442,53.5147,0.2465,82.4004,36.5717,20.3941,33.0341,58.409624,3.0739044,-383621.27,n,-380 km/s cluster,,,
600235.031,63,236.85,172.249,507.334,236.814,172.182,508.37,231,241,170,175,484,537,755,53,34,5.8121,2.2271,-85.782,4.7387,1.9062,-87.9545,361.7429,1.2186,12.9479,269.1881,0.2171,60.6441,45.6438,29.7157,30.5999,60.311431,0.96135759,-379198.7,n,-380 km/s cluster,,,
600235.035,68,21.059,175.11,509.09,20.872,175.311,508.877,18,25,171,182,485,535,1521,50,49,6.1874,2.4645,22.2914,5.8462,2.0227,21.1925,590.9867,1.0044,0,194.8982,0.2118,71.5307,39.6927,32.3086,0,63.910478,1.0135142,-378825.71,n,-380 km/s cluster,,,
600235.038,71,28.334,179.516,504.519,28.613,179.661,504.307,25,32,174,185,486,525,1471,39,58,5.3515,3.3177,11.9722,5.3054,3.1733,15.2388,477.1694,1.2141,0,28.7083,0.2155,57.7357,31.0077,21.4185,0,63.781462,1.0860086,-382189.56,n,-380 km/s cluster,,,
600235.046,81,350.91,323.083,502.396,350.849,323.132,502.368,347,355,321,326,487,517,556,30,31,4.2893,2.1793,74.9306,3.8516,2.015,76.2607,198.8544,1.2685,9.331,92.9895,0.2938,28.7002,23.6033,15.9725,22.5794,58.41084,3.4771994,-383617.34,n,,,,
600235.047,84,350.163,333.638,503.857,349.513,333.463,504.648,348,355,331,337,489,523,301,34,20,4.8392,1.6952,-58.1972,4.1708,1.4684,-66.9318,198.0279,1.688,0,306.6711,0.3014,37.8655,28.8555,19.6684,0,58.433117,3.6493821,-381939.12,n,-380 km/s cluster,,,
600235.05,87,321.293,368.092,514.369,321.257,368.164,513.027,318,326,365,373,489,538,1397,49,51,4.1942,3.6387,33.2157,3.378,2.8934,13.1746,492.7838,1.2328,24.9404,212.121,0.2062,63.9527,39.507,30.7769,30.2045,58.904056,4.2277371,-375771.14,n,,,,
600235.057,96,368.95,227.386,760.464,368.983,227.498,760.817,367,372,224,232,749,771,140,22,26,4.3271,1.9606,-16.9071,3.637,1.6314,-14.2291,81.1542,1.8698,3.6614,348.6726,0.2865,23.9377,20.1686,18.3992,20.5987,58.108612,1.8833049,-193366.7,n,,,,
600235.058,97,381.326,174.331,533.307,381.433,174.346,533.03,377,385,172,177,520,546,411,26,27,4.649,2.1964,-80.7483,4.016,2.0469,-82.4671,145.5615,1.2599,1.5147,179.3427,0.3003,23.9072,22.8272,17.8381,24.615,57.901112,0.99742545,-361045.84,n,-380 km/s cluster,,,
600235.062,103,14.106,109.473,798.447,14.131,109.504,798.542,10,21,105,115,782,815,1407,33,71,5.3181,4.3673,81.4058,4.8003,3.9476,83.6761,420.3646,0.9813,19.3026,344.0166,0.1944,57.6616,27.8076,19.3224,24.6852,64.022819,-0.083278562,-165596.7,n,,,,
600235.083,129,218.833,369.778,527.114,218.705,370.032,527.497,216,222,365,375,503,552,1159,49,38,4.9373,2.4736,14.9819,3.9256,1.9485,14.994,555.7504,1.6234,23.319,192.9443,0.1989,82.0663,38.7754,22.6568,23.0049,60.613254,4.258867,-365118.84,n,-380 km/s cluster,,,
600235.087,133,229.01,367.694,530.489,228.784,367.699,530.028,225,234,363,373,509,553,2032,44,65,5.3751,3.7636,-46.0347,5.1407,3.355,-47.6803,681.1134,1.1614,39.0564,137.7577,0.2069,73.0465,36.9615,27.6493,26.4039,60.445264,4.2199916,-363256.28,n,-380 km/s cluster,,,
600235.104,157,332.838,120.239,984.724,332.86,120.381,985.499,325,337,115,128,966,1003,1437,37,86,7.1169,4.4019,-45.4109,5.3602,3.8289,-33.633,625.5484,2.3701,37.285,133.9708,0.2918,56.5502,28.2123,21.3446,23.1565,58.710664,0.098018638,-27973.266,n,,,,
600235.297,509,428.332,149.959,1079.656,428.311,150.025,1078.548,426,432,145,155,1058,1116,1354,58,45,4.5209,2.7139,27.1917,4.1582,2.628,27.8412,326.3128,0.748,0,nan,0.2412,36.8073,37.5434,35.5036,0,57.119817,0.59208363,40522.143,n,,,,
600235.311,526,27.198,177.554,1351.705,27.29,177.409,1353.156,23,33,172,183,1330,1384,1164,54,53,5.7146,4.4953,-40.6184,4.9772,4.1766,-59.7521,554.2138,1.7978,6.5262,98.7201,0.2091,77.6818,39.817,25.0574,44.2806,63.803513,1.0484769,242667.59,n,240 km/s cluster,,,
600235.315,531,366.121,168.962,1344.932,366.375,169.117,1345.226,362,370,164,173,1313,1372,1166,59,44,4.6888,2.5392,-36.6123,3.0167,2.0356,-52.6417,1237.4702,3.7392,6.2429,160.1026,0.3211,112.8763,42.8593,34.116,49.5206,58.152078,0.91028669,236829.81,n,240 km/s cluster,,,
600235.322,541,282.951,177.411,1345.177,283.209,177.353,1346.134,275,290,172,184,1319,1379,4075,60,120,7.1209,5.7926,66.1854,6.2745,5.4195,54.3429,1661.1601,1.5046,31.9633,245.0589,0.2384,109.1575,40.2022,29.9122,39.202,59.53818,1.047554,237497.94,n,240 km/s cluster,,,
600235.33,550,411.685,176.572,1363.031,412.318,176.428,1363.131,402,420,167,185,1329,1393,4504,64,142,7.8764,7.6106,-4.5401,7.4086,6.945,29.0271,2053.9404,2.49,0,217.4438,0.241,126.9995,47.8462,35.5673,0,57.386362,1.0321257,250010.4,n,240 km/s cluster,,,
600235.334,556,457.526,271.053,1082.025,457.458,271.077,1081.829,456,461,267,276,1063,1107,642,44,27,5.1929,1.6202,21.0473,4.434,1.5041,19.2262,152.3278,0.7001,5.0375,0,0.2564,23.443,37.8062,25.366,30.8748,56.634032,2.6096145,42937.216,n,,,,
600235.341,564,293.241,175.367,1365.7,293.325,175.242,1365.065,290,298,168,182,1335,1399,2618,64,75,7.5951,3.1747,-14.0141,7.1714,2.6175,-12.1632,2009.0407,2.8226,0,168.5552,0.2671,147.0128,47.2195,35.945,0,59.369574,1.0123674,251434.13,n,240 km/s cluster,,,
600235.346,573,77.191,173.368,1365.005,76.953,173.415,1364.156,74,82,171,176,1340,1386,846,46,33,4.5669,2.2071,86.8753,4.3933,2.0807,86.3369,335.5022,1.2477,5.7993,264.5944,0.219,52.6819,39.1989,26.8176,39.637,62.975791,0.98191708,250764.78,n,240 km/s cluster,,,
600235.347,575,78.202,182.476,1364.188,78.186,182.524,1364.61,75,82,179,187,1340,1385,645,45,29,4.1827,2.5302,-34.5604,3.9416,2.4441,-38.8281,265.2842,1.2467,9.583,296.7816,0.2146,48.6826,37.9046,18.6826,32.3841,62.955245,1.1337238,251099.09,n,,,,
600235.356,586,44.231,369.825,1375.623,44.058,370.008,1375.253,40,50,367,373,1357,1396,1172,39,48,4.621,3.018,79.587,4.619,2.5916,81.1418,433.2339,1.2267,0,258.913,0.216,58.5749,32.1311,18.8641,0,63.524047,4.2584764,258933.63,n,240 km/s cluster,,,
601035.004,17,396.64,277.188,279.008,396.822,276.901,278.904,394,400,271,282,264,294,378,30,38,6.2265,1.9697,10.7412,5.0782,1.9164,10.0138,181.9469,1.908,3.798,188.5844,0.3396,27.5584,28.4957,24.0958,29.6266,57.644385,10.706699,-548114.07,n,,,,
601035.005,18,410.903,190.641,332.323,411.079,190.566,331.992,409,414,187,195,319,345,248,26,27,4.0708,1.8683,24.0756,3.4501,1.7227,22.4088,115.3832,1.5857,5.6608,188.9742,0.3392,21.6033,20.7502,15.5283,20.4372,57.406764,9.2677818,-509034.69,n,,,,
601035.024,49,487.421,323.077,214.504,487.334,323.178,214.354,486,492,320,329,201,228,542,27,31,4.7278,1.8039,11.2746,4.607,2.0276,15.9389,135.6681,1.2301,5.8393,38.1453,0.2484,23.4576,21.7246,18.186,21.0689,56.135849,11.477993,-595630.63,n,,,,
601035.025,50,387.601,331.955,267.433,387.78,331.99,267.231,385,391,326,338,245,288,626,43,49,6.7269,2.2012,11.2539,5.7618,2.0605,9.0856,326.7153,2.0811,1.7245,189.7224,0.316,41.3198,37.7116,31.0508,39.128,57.795084,11.624856,-556707.24,n,,,,
601035.033,60,452.103,345.266,497.224,452.027,345.002,497.792,449,458,339,354,474,525,1366,51,62,7.5314,3.9384,5.4816,6.5539,3.2754,7.4429,528.5677,1.3595,12.6879,2.6595,0.2399,59.6207,38.7864,23.8183,38.197,56.7243,11.841732,-386985.54,n,,,,
601035.043,70,461.975,163.377,673.84,461.893,163.38,674.479,458,466,161,167,653,693,977,40,40,4.2632,2.7737,68.0559,3.8318,2.5949,69.716,281.0787,0.9339,13.8,129.2457,0.216,41.6284,29.9479,23.9801,24.7034,56.559865,8.8146918,-256922.51,n,,,,
601035.059,86,286.904,393.985,511.223,286.722,394.143,510.039,283,292,389,400,482,546,2471,64,72,5.145,4.3411,24.3958,4.7502,3.659,18.6397,833.4808,1.0975,4.2871,356.4643,0.1866,89.8396,54.1637,36.8995,58.4729,59.479386,12.66074,-377970.71,n,,,,
601035.065,92,184.846,395.942,509.536,184.605,395.975,509.455,181,189,392,400,486,534,1329,48,46,4.7128,3.4966,66.6196,4.4178,3.007,63.9746,446.5036,1.213,12.9427,240.9107,0.1962,62.4129,37.9741,23.5712,34.3672,61.181346,12.691267,-378400.25,n,,,,
601035.067,95,143.556,341.374,527.039,143.683,341.489,527.332,141,149,336,347,498,557,1598,59,48,6.1813,2.7791,32.7126,4.94,2.3389,28.6751,732.9174,1.3968,0.5753,31.6366,0.2005,91.464,49.4888,34.0188,59.227,61.863381,11.783181,-365240.34,n,,,,
601035.073,101,211.301,395.029,533.082,211.135,395.136,532.641,205,215,391,400,500,566,2010,66,61,5.5779,3.872,50.2829,3.7014,2.9381,16.1347,1123.0453,2.529,12.2699,346.2502,0.2678,93.5306,52.485,37.2933,56.6443,60.739181,12.677292,-361332.64,n,,,,
601035.074,102,463.268,393.103,529.921,463.019,392.999,529.101,460,467,388,401,504,560,1881,56,67,7.4516,2.8281,-3.0349,7.2336,2.4597,-6.7374,1410.0983,2.4009,41.3081,172.9689,0.2661,122.198,49.6986,38.5754,41.1048,56.541097,12.641683,-363938.07,n,,,,
601035.08,111,118.847,342.116,507.872,118.632,342.275,506.811,117,122,339,346,490,529,509,39,22,4.1802,1.7226,30.2723,4.006,1.4407,29.6459,206.4616,0.859,5.7945,209.2352,0.2146,42.649,31.8135,22.648,29.2453,62.280904,11.796267,-380346.52,n,,,,
601035.084,115,131.077,341.699,525.208,131.049,341.715,525.391,128,135,337,347,495,554,1743,59,48,5.4814,2.6938,26.9834,4.5959,2.2936,26.0131,717.4109,1.2468,15.1996,202.7663,0.1937,88.7026,46.9768,30.4939,43.3704,62.073942,11.786941,-366669.42,n,,,,
601035.087,118,44.089,345.104,534.892,44.235,344.982,534.632,41,49,338,351,520,550,1272,30,66,6.5387,3.9573,-6.0292,6.7039,3.9621,-6.632,402.8439,1.0437,30.1235,358.5504,0.2189,51.6013,24.2564,16.5625,15.8211,63.520854,11.841382,-359867.03,n,,,,
601035.09,122,199.856,395.495,535.617,199.927,395.622,535.744,194,205,389,402,507,559,2003,52,81,6.3766,4.3547,29.8743,6.0113,3.9348,25.5681,652.8443,1.252,0,20.8945,0.2369,61.5715,34.7794,28.079,0,60.92597,12.685387,-359048.08,n,,,,
